index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,xA,xGC,home,game_id
1,Daniel Amartey,18.0,gh GHA,CB,26-111,45,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,27,30,90.0,3,13,1,0,0,,,,,,,,,,,,,,,,,,,,,0,3,0.0,1.6,0,305
2,Dennis Praet,26.0,be BEL,"CM,AM",26-332,58,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,27,32,84.4,1,16,4,1,0,,,,,,,,,,,,,,,,,,,,,0,4,0.0,1.6,0,305
3,Jamie Vardy,9.0,eng ENG,FW,34-090,90,0,0,0,0,2,1,0,0,35,0,0,1,0.1,0.1,0.1,3,0,20,28,71.4,0,12,3,1,0,,,,,,,,,,,,,,,,,,,,,0,2,0.1,1.6,0,305
4,Jonny Evans,6.0,nir NIR,CB,33-098,90,0,0,0,0,0,0,0,0,84,1,3,0,0.0,0.0,0.0,1,0,67,78,85.9,7,47,0,0,0,,,,,,,,,,,,,,,,,,,,,1,9,0.0,1.6,0,305
5,Kasper Schmeichel,1.0,dk DEN,GK,34-157,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,35,42,83.3,0,30,0,0,0,4.0,3.0,1.0,25.0,1.0,8.0,13.0,61.5,40.0,7.0,32.5,31.6,2.0,0.0,13.5,6.0,1.0,16.7,0.0,7.0,0,10,0.6,1.6,0,305
6,Kelechi Iheanacho,14.0,ng NGA,FW,24-190,90,2,0,0,0,6,3,0,0,50,1,0,0,0.4,0.4,0.0,3,0,27,36,75.0,4,35,3,2,2,,,,,,,,,,,,,,,,,,,,,0,3,0.0,1.6,0,305
7,Luke Thomas,33.0,eng ENG,WB,19-305,45,0,0,0,0,0,0,0,0,28,0,1,0,0.0,0.0,0.0,0,0,18,24,75.0,2,12,0,0,0,,,,,,,,,,,,,,,,,,,,,2,3,0.1,1.6,0,305
8,Marc Albrighton,11.0,eng ENG,AM,31-144,32,0,0,0,0,1,0,0,0,42,0,0,0,0.1,0.1,0.2,6,1,24,39,61.5,4,21,4,3,3,,,,,,,,,,,,,,,,,,,,,1,9,0.0,1.6,0,305
9,Ricardo Pereira,21.0,pt POR,WB,27-187,90,0,1,0,0,0,0,1,0,84,3,0,2,0.0,0.0,0.1,5,1,56,67,83.6,12,36,1,2,1,,,,,,,,,,,,,,,,,,,,,2,9,0.0,1.6,0,305
10,Timothy Castagne,27.0,be BEL,"CB,WB",25-127,90,0,0,0,0,1,0,0,0,75,0,1,0,0.1,0.1,0.0,1,0,65,73,89.0,5,44,2,0,0,,,,,,,,,,,,,,,,,,,,,0,3,0.0,1.6,0,305
11,Wesley Fofana,3.0,fr FRA,CB,20-115,90,0,0,0,0,2,0,1,0,92,5,3,0,0.1,0.1,0.0,0,0,59,75,78.7,3,50,2,2,1,,,,,,,,,,,,,,,,,,,,,0,5,0.0,1.6,0,305
12,Wilfred Ndidi,25.0,ng NGA,CM,24-116,90,0,0,0,0,2,0,1,0,79,2,3,2,0.1,0.1,0.0,1,0,61,66,92.4,8,48,1,2,2,,,,,,,,,,,,,,,,,,,,,1,0,0.0,1.6,0,305
13,Youri Tielemans,8.0,be BEL,CM,23-339,90,0,0,0,0,1,0,0,0,103,1,1,1,0.1,0.1,0.2,5,1,71,96,74.0,16,53,6,4,2,,,,,,,,,,,,,,,,,,,,,8,60,1.1,1.6,0,305
0,14 Players,,,,,990,1,1,0,0,12,3,1,0,599,21,11,16,0.9,0.9,0.7,21,2,380,486,78.2,35,281,17,21,10,,,,,,,,,,,,,,,,,,,,,3,3,0.1,4.4,1,306
1,Eric Dier,15.0,eng ENG,CB,27-086,90,0,0,0,0,0,0,0,0,67,1,0,3,0.0,0.0,0.0,0,0,41,57,71.9,0,30,0,0,0,,,,,,,,,,,,,,,,,,,,,0,9,0.1,4.4,1,306
2,Gareth Bale,9.0,wls WAL,RW,31-269,9,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,4,0,1,0,,,,,,,,,,,,,,,,,,,,,0,4,0.2,4.4,1,306
3,Giovani Lo Celso,18.0,ar ARG,"RM,AM",25-002,60,0,0,0,0,0,0,0,0,49,3,3,2,0.0,0.0,0.0,2,0,33,42,78.6,6,19,2,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,4.4,1,306
4,Harry Kane,10.0,eng ENG,FW,27-257,90,0,0,0,0,3,1,0,0,47,2,0,0,0.1,0.1,0.0,3,1,20,32,62.5,2,19,1,2,0,,,,,,,,,,,,,,,,,,,,,0,4,0.0,4.4,1,306
5,Hugo Lloris,1.0,fr FRA,GK,34-106,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,17,23,73.9,0,14,0,0,0,7.0,3.0,4.0,57.1,1.9,5.0,11.0,45.5,19.0,6.0,47.4,37.0,4.0,50.0,34.5,17.0,0.0,0.0,0.0,,0,1,0.0,4.4,1,306
6,Joe Rodon,14.0,wls WAL,CB,23-171,90,0,0,0,0,0,0,0,0,43,1,2,1,0.0,0.0,0.0,0,0,31,33,93.9,1,17,1,0,0,,,,,,,,,,,,,,,,,,,,,2,4,0.0,4.4,1,306
7,Lucas Moura,27.0,br BRA,RW,28-241,81,0,1,0,0,1,0,0,0,34,4,0,1,0.1,0.1,0.3,3,1,14,24,58.3,2,26,4,4,2,,,,,,,,,,,,,,,,,,,,,0,2,0.0,4.4,1,306
8,Moussa Sissoko,17.0,fr FRA,DM,31-238,30,0,0,0,0,1,0,1,0,14,0,0,0,0.0,0.0,0.0,1,0,8,12,66.7,0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,4.4,1,306
9,Pierre Højbjerg,5.0,dk DEN,"CM,DM",25-249,90,0,0,0,0,0,0,0,0,74,4,1,4,0.0,0.0,0.1,2,0,47,59,79.7,5,35,0,2,1,,,,,,,,,,,,,,,,,,,,,0,3,0.0,4.4,1,306
10,Serge Aurier,24.0,ci CIV,RB,28-108,90,0,0,0,0,3,0,0,0,63,3,2,1,0.2,0.2,0.1,2,0,41,48,85.4,7,21,3,1,0,,,,,,,,,,,,,,,,,,,,,4,3,0.0,4.4,1,306
11,Sergio Reguilón,3.0,es ESP,LB,24-116,90,0,0,0,0,0,0,0,0,67,0,3,0,0.0,0.0,0.0,1,0,51,61,83.6,5,34,1,3,1,,,,,,,,,,,,,,,,,,,,,4,1,0.0,4.4,1,306
12,Son Heung-min,7.0,kr KOR,LW,28-277,90,1,0,0,0,4,2,0,0,60,2,0,1,0.5,0.5,0.2,4,0,36,45,80.0,4,27,2,3,1,,,,,,,,,,,,,,,,,,,,,2,9,0.0,4.4,1,306
13,Tanguy Ndombele,28.0,fr FRA,"LM,AM,DM",24-104,77,0,0,0,0,0,0,0,0,37,1,0,2,0.0,0.0,0.0,0,0,33,34,97.1,1,22,1,3,3,,,,,,,,,,,,,,,,,,,,,0,0,0.0,4.4,1,306
14,Érik Lamela,11.0,ar ARG,AM,29-038,13,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,3,0,6,11,54.5,2,6,2,2,2,,,,,,,,,,,,,,,,,,,,,15,47,0.5,4.4,1,306
0,13 Players,,,,,990,3,2,0,0,12,7,5,0,666,19,14,16,2.2,2.2,1.4,22,5,447,547,81.7,56,276,11,21,14,,,,,,,,,,,,,,,,,,,,,2,3,0.0,1.7999999999999998,0,306
1,Aaron Wan-Bissaka,29.0,eng ENG,RB,23-136,90,0,0,0,0,1,1,0,0,69,5,5,2,0.0,0.0,0.0,2,0,46,53,86.8,9,26,0,1,1,,,,,,,,,,,,,,,,,,,,,4,4,0.1,1.7999999999999998,0,306
2,Bruno Fernandes,18.0,pt POR,AM,26-215,89,0,0,0,0,1,1,0,0,73,1,1,5,0.0,0.0,0.7,3,1,41,62,66.1,5,25,1,2,1,,,,,,,,,,,,,,,,,,,,,0,3,0.0,1.7999999999999998,0,306
3,Dean Henderson,26.0,eng ENG,GK,24-030,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,20,25,80.0,0,9,0,0,0,3.0,1.0,2.0,66.7,1.0,3.0,8.0,37.5,17.0,2.0,41.2,33.4,8.0,12.5,25.0,15.0,1.0,6.7,4.0,23.0,0,0,0.1,1.7999999999999998,0,306
4,Edinson Cavani,7.0,uy URU,FW,34-056,90,1,0,0,0,2,2,1,0,42,0,0,0,0.4,0.4,0.1,5,1,25,30,83.3,3,16,0,1,0,,,,,,,,,,,,,,,,,,,,,0,4,0.7,1.7999999999999998,0,306
5,Fred,17.0,br BRA,"DM,LW",28-037,90,1,0,0,0,2,1,1,0,92,4,2,6,0.8,0.8,0.1,1,0,61,75,81.3,6,29,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.7999999999999998,0,306
6,Harry Maguire,5.0,eng ENG,CB,28-037,90,0,0,0,0,0,0,1,0,60,2,4,0,0.0,0.0,0.0,0,0,44,52,84.6,9,27,0,0,0,,,,,,,,,,,,,,,,,,,,,1,10,0.3,1.7999999999999998,0,306
7,Luke Shaw,23.0,eng ENG,LB,25-273,90,0,0,0,0,0,0,1,0,67,2,0,2,0.0,0.0,0.1,4,0,55,63,87.3,6,28,1,3,3,,,,,,,,,,,,,,,,,,,,,4,7,0.0,1.7999999999999998,0,306
8,Marcus Rashford,10.0,eng ENG,RW,23-162,71,0,0,0,0,1,0,0,0,28,0,0,0,0.1,0.1,0.0,1,0,16,21,76.2,1,13,0,5,3,,,,,,,,,,,,,,,,,,,,,1,4,0.1,1.7999999999999998,0,306
9,Mason Greenwood,11.0,eng ENG,RW,19-192,19,1,1,0,0,2,1,0,0,10,0,0,0,0.1,0.1,0.3,1,1,4,6,66.7,0,4,2,0,0,,,,,,,,,,,,,,,,,,,,,1,8,0.0,1.7999999999999998,0,306
10,Nemanja Matić,31.0,rs SRB,DM,32-253,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,7,0.0,1.7999999999999998,0,306
11,Paul Pogba,6.0,fr FRA,"LW,AM",28-027,90,0,1,0,0,2,0,0,0,63,0,1,1,0.8,0.8,0.1,5,2,40,48,83.3,7,37,5,8,6,,,,,,,,,,,,,,,,,,,,,4,7,0.1,1.7999999999999998,0,306
12,Scott McTominay,39.0,sct SCO,DM,24-124,90,0,0,0,0,1,1,1,0,68,4,1,0,0.0,0.0,0.0,0,0,44,52,84.6,4,28,1,1,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.7999999999999998,0,306
13,Victor Lindelöf,2.0,se SWE,CB,26-268,90,0,0,0,0,0,0,0,0,63,1,0,0,0.0,0.0,0.0,0,0,49,58,84.5,6,34,1,0,0,,,,,,,,,,,,,,,,,,,,,19,59,1.5,1.7999999999999998,0,306
0,14 Players,,,,,990,0,0,0,0,7,2,1,0,587,16,5,10,0.3,0.3,0.3,10,0,417,500,83.4,30,406,4,5,3,,,,,,,,,,,,,,,,,,,,,0,1,0.0,3.6,1,307
1,Aaron Ramsdale,1.0,eng ENG,GK,22-332,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,24,40,60.0,0,33,0,0,0,5.0,3.0,2.0,40.0,2.4,5.0,19.0,26.3,35.0,5.0,45.7,38.5,5.0,60.0,46.4,6.0,0.0,0.0,2.0,18.7,0,0,0.0,3.6,1,307
2,Ben Osborn,23.0,eng ENG,"AM,WB",26-249,90,0,0,0,0,0,0,0,0,61,3,0,0,0.0,0.0,0.1,1,0,38,47,80.9,5,37,0,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,3.6,1,307
3,David McGoldrick,17.0,ie IRL,FW,33-133,63,0,0,0,0,3,0,0,0,23,1,0,1,0.1,0.1,0.0,0,0,10,14,71.4,2,14,1,1,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,3.6,1,307
4,Enda Stevens,3.0,ie IRL,"LB,CB",30-276,90,0,0,0,0,0,0,0,0,85,2,0,2,0.0,0.0,0.1,2,0,56,72,77.8,5,43,1,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,3.6,1,307
5,Ethan Ampadu,22.0,wls WAL,CB,20-209,90,0,0,0,0,0,0,1,0,74,3,2,1,0.0,0.0,0.0,0,0,53,58,91.4,4,47,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,0.0,3.6,1,307
6,George Baldock,2.0,gr GRE,"RB,WB",28-033,90,0,0,0,0,0,0,0,0,45,3,0,0,0.0,0.0,0.0,0,0,38,40,95.0,3,36,2,0,0,,,,,,,,,,,,,,,,,,,,,2,8,0.1,3.6,1,307
7,John Egan,12.0,ie IRL,CB,28-173,90,0,0,0,0,2,2,0,0,53,1,2,0,0.1,0.1,0.0,1,0,43,46,93.5,2,40,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,0.0,3.6,1,307
8,John Fleck,4.0,sct SCO,"LM,CM",29-230,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,3,0,39,45,86.7,2,32,0,0,0,,,,,,,,,,,,,,,,,,,,,0,6,0.1,3.6,1,307
9,John Lundstram,7.0,eng ENG,"RM,CM",27-052,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,40,45,88.9,3,41,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,0.0,3.6,1,307
10,Lys Mousset,11.0,fr FRA,FW,25-062,8,0,0,0,0,1,0,0,0,1,0,0,0,0.1,0.1,0.0,0,0,0,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,6,5,0.1,3.6,1,307
11,Oliver Burke,14.0,sct SCO,FW,24-004,63,0,0,0,0,0,0,0,0,22,1,0,1,0.0,0.0,0.0,0,0,11,15,73.3,0,17,0,1,1,,,,,,,,,,,,,,,,,,,,,2,3,0.0,3.6,1,307
12,Oliver McBurnie,9.0,sct SCO,FW,24-311,19,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,1,0,4,5,80.0,2,6,0,1,1,,,,,,,,,,,,,,,,,,,,,8,2,0.0,3.6,1,307
13,Oliver Norwood,16.0,nir NIR,CM,29-364,90,0,0,0,0,0,0,0,0,77,2,1,3,0.0,0.0,0.1,2,0,58,68,85.3,2,55,0,0,0,,,,,,,,,,,,,,,,,,,,,2,0,0.0,3.6,1,307
14,Rhian Brewster,24.0,eng ENG,FW,21-010,27,0,0,0,0,1,0,0,0,8,0,0,2,0.0,0.0,0.0,0,0,3,5,60.0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,20,41,0.3,3.6,1,307
0,14 Players,,,,,990,3,2,0,0,14,5,1,0,703,12,2,11,1.8,1.8,1.0,23,5,539,616,87.5,36,445,26,15,8,,,,,,,,,,,,,,,,,,,,,0,2,0.4,0.6000000000000001,0,307
1,Alexandre Lacazette,9.0,fr FRA,FW,29-318,88,2,0,0,0,4,2,0,0,43,2,0,0,0.7,0.7,0.1,3,0,30,34,88.2,1,24,1,3,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.6000000000000001,0,307
2,Bernd Leno,1.0,de GER,GK,29-038,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,27,30,90.0,0,14,0,0,0,2.0,0.0,2.0,100.0,0.1,4.0,7.0,57.1,24.0,2.0,20.8,26.9,6.0,33.3,31.3,7.0,0.0,0.0,0.0,12.0,1,4,0.0,0.6000000000000001,0,307
3,Bukayo Saka,7.0,eng ENG,AM,19-218,68,0,0,0,0,1,0,0,0,48,1,0,1,0.1,0.1,0.1,4,1,30,36,83.3,4,34,3,3,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.6000000000000001,0,307
4,Calum Chambers,21.0,eng ENG,RB,26-081,90,0,0,0,0,1,0,0,0,98,1,2,1,0.0,0.0,0.0,2,0,74,91,81.3,9,43,4,0,0,,,,,,,,,,,,,,,,,,,,,1,4,0.1,0.6000000000000001,0,307
5,Dani Ceballos,8.0,es ESP,"DM,AM",24-247,90,0,1,0,0,0,0,0,0,71,2,0,1,0.0,0.0,0.4,4,1,60,66,90.9,2,52,6,1,1,,,,,,,,,,,,,,,,,,,,,0,3,0.1,0.6000000000000001,0,307
6,Eddie Nketiah,30.0,eng ENG,FW,21-316,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.6000000000000001,0,307
7,Gabriel Martinelli,35.0,br BRA,LW,19-297,82,1,0,0,0,4,2,0,0,30,0,0,1,0.8,0.8,0.1,1,0,13,17,76.5,2,16,5,1,0,,,,,,,,,,,,,,,,,,,,,0,9,0.1,0.6000000000000001,0,307
8,Granit Xhaka,34.0,ch SUI,LB,28-196,90,0,0,0,0,0,0,0,0,88,1,0,1,0.0,0.0,0.0,0,0,78,82,95.1,2,59,2,0,0,,,,,,,,,,,,,,,,,,,,,0,4,0.3,0.6000000000000001,0,307
9,Mohamed Elneny,25.0,eg EGY,DM,28-274,8,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,7,8,87.5,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,3,2,0.0,0.6000000000000001,0,307
10,Nicolas Pépé,19.0,ci CIV,RW,25-317,90,0,0,0,0,2,1,0,0,63,2,0,3,0.1,0.1,0.1,6,1,39,47,83.0,6,41,3,4,2,,,,,,,,,,,,,,,,,,,,,3,3,0.0,0.6000000000000001,0,307
11,Pablo Marí,22.0,es ESP,CB,27-223,90,0,0,0,0,0,0,1,0,65,1,0,0,0.0,0.0,0.0,1,0,57,61,93.4,0,46,0,1,1,,,,,,,,,,,,,,,,,,,,,3,4,0.0,0.6000000000000001,0,307
12,Rob Holding,16.0,eng ENG,CB,25-203,90,0,0,0,0,0,0,0,0,74,2,0,2,0.0,0.0,0.0,1,1,58,65,89.2,6,46,1,0,0,,,,,,,,,,,,,,,,,,,,,1,6,0.0,0.6000000000000001,0,307
13,Thomas Partey,18.0,gh GHA,DM,27-302,90,0,1,0,0,1,0,0,0,77,0,0,1,0.0,0.0,0.3,1,1,61,73,83.6,4,57,1,2,2,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.6000000000000001,0,307
14,Willian,12.0,br BRA,"AM,LW",32-245,22,0,0,0,0,1,0,0,0,6,0,0,0,0.1,0.1,0.0,0,0,5,5,100.0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,12,43,1.1,0.6000000000000001,0,307
0,14 Players,,,,,990,3,2,1,1,14,5,0,0,451,15,17,5,3.0,2.2,2.1,28,6,215,326,66.0,26,218,16,17,10,,,,,,,,,,,,,,,,,,,,,0,3,0.3,3.1,1,308
1,Ainsley Maitland-Niles,30.0,eng ENG,"CM,LM",23-226,90,0,0,0,0,0,0,0,0,42,2,2,0,0.0,0.0,0.0,3,1,21,32,65.6,4,30,5,2,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,3.1,1,308
2,Callum Robinson,7.0,ie IRL,LM,26-069,71,1,0,0,0,2,1,0,0,36,0,0,0,0.7,0.7,0.3,3,0,22,28,78.6,5,23,1,5,3,,,,,,,,,,,,,,,,,,,,,1,6,0.0,3.1,1,308
3,Conor Gallagher,18.0,eng ENG,"CM,LM",21-065,19,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,8,0.1,3.1,1,308
4,Conor Townsend,14.0,eng ENG,LB,28-039,90,0,0,0,0,1,1,0,0,53,2,2,2,0.3,0.3,0.5,3,0,29,38,76.3,5,21,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,0.0,3.1,1,308
5,Dara O'Shea,27.0,ie IRL,CB,22-039,90,0,0,0,0,0,0,0,0,36,2,4,0,0.0,0.0,0.0,0,0,15,28,53.6,3,15,0,0,0,,,,,,,,,,,,,,,,,,,,,3,6,0.3,3.1,1,308
6,Darnell Furlong,2.0,eng ENG,RB,25-163,90,0,0,0,0,3,0,0,0,46,3,3,1,0.2,0.2,0.0,2,0,20,31,64.5,2,15,1,1,1,,,,,,,,,,,,,,,,,,,,,2,9,0.1,3.1,1,308
7,Hal Robson-Kanu,4.0,wls WAL,FW,31-326,15,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,5,0,1,0,,,,,,,,,,,,,,,,,,,,,2,6,0.1,3.1,1,308
8,Kyle Bartley,5.0,eng ENG,CB,29-325,84,0,0,0,0,0,0,0,0,28,0,1,0,0.0,0.0,0.2,2,0,12,14,85.7,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,2,4,0.2,3.1,1,308
9,Matheus Pereira,12.0,br BRA,FW,24-342,90,1,0,1,1,2,1,0,0,42,1,1,0,1.0,0.2,0.3,6,2,20,31,64.5,1,25,3,2,1,,,,,,,,,,,,,,,,,,,,,8,0,0.2,3.1,1,308
10,Matt Phillips,10.0,sct SCO,RM,30-030,90,1,0,0,0,2,2,0,0,44,1,1,2,0.4,0.4,0.1,6,0,22,31,71.0,2,26,2,4,2,,,,,,,,,,,,,,,,,,,,,2,1,0.0,3.1,1,308
11,Mbaye Diagne,17.0,sn SEN,FW,29-166,75,0,1,0,0,1,0,0,0,20,0,1,0,0.3,0.3,0.4,2,2,13,16,81.3,1,13,2,0,0,,,,,,,,,,,,,,,,,,,,,2,5,0.0,3.1,1,308
12,Okay Yokuşlu,35.0,tr TUR,CM,27-034,90,0,1,0,0,3,0,0,0,46,4,2,0,0.1,0.1,0.2,1,1,21,33,63.6,1,20,1,1,1,,,,,,,,,,,,,,,,,,,,,3,6,0.0,3.1,1,308
13,Sam Johnstone,1.0,eng ENG,GK,28-018,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,16,37,43.2,0,19,0,0,0,4.0,0.0,3.0,100.0,1.5,10.0,31.0,32.3,26.0,4.0,76.9,50.8,11.0,100.0,58.8,15.0,1.0,6.7,1.0,13.3,0,3,0.0,3.1,1,308
14,Semi Ajayi,6.0,ng NGA,CB,27-154,6,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,26,58,1.5,3.1,1,308
0,14 Players,,,,,990,0,0,0,1,13,3,1,0,595,14,17,7,1.5,0.7,0.5,24,0,364,491,74.1,46,354,20,20,12,,,,,,,,,,,,,,,,,,,,,0,4,0.1,6.0,0,308
1,Che Adams,10.0,sct SCO,FW,24-273,15,0,0,0,0,1,0,0,0,3,0,0,0,0.1,0.1,0.0,0,0,2,2,100.0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,1,4,0.0,6.0,0,308
2,Danny Ings,9.0,eng ENG,FW,28-263,86,0,0,0,0,2,0,0,0,42,0,0,1,0.2,0.2,0.0,5,0,18,33,54.5,3,29,1,2,2,,,,,,,,,,,,,,,,,,,,,0,0,0.0,6.0,0,308
3,Fraser Forster,44.0,eng ENG,GK,33-026,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,19,28,67.9,0,11,0,0,0,6.0,3.0,3.0,66.7,2.2,4.0,13.0,30.8,17.0,4.0,29.4,27.0,11.0,72.7,47.3,13.0,0.0,0.0,1.0,24.0,2,4,0.1,6.0,0,308
4,Ibrahima Diallo,27.0,fr FRA,CM,22-035,90,0,0,0,0,0,0,0,0,67,1,2,1,0.0,0.0,0.0,0,0,47,55,85.5,3,45,0,1,0,,,,,,,,,,,,,,,,,,,,,0,10,0.0,6.0,0,308
5,James Ward-Prowse,8.0,eng ENG,CM,26-162,90,0,0,0,1,1,0,1,0,78,0,0,2,0.8,0.0,0.1,5,0,54,72,75.0,6,44,1,1,1,,,,,,,,,,,,,,,,,,,,,2,8,0.1,6.0,0,308
6,Jan Bednarek,35.0,pl POL,CB,25-000,90,0,0,0,0,0,0,0,0,46,1,5,0,0.0,0.0,0.0,0,0,26,34,76.5,1,19,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.1,6.0,0,308
7,Jannik Vestergaard,4.0,dk DEN,CB,28-252,90,0,0,0,0,1,0,0,0,75,3,2,2,0.1,0.1,0.1,2,0,47,62,75.8,7,39,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,6.0,0,308
8,Kyle Walker-Peters,2.0,eng ENG,RB,23-364,86,0,0,0,0,1,1,0,0,56,4,1,0,0.1,0.1,0.0,4,0,34,45,75.6,5,30,4,3,2,,,,,,,,,,,,,,,,,,,,,0,3,0.2,6.0,0,308
9,Moussa Djenepo,12.0,ml MLI,RB,22-301,4,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,3,0,2,4,50.0,1,6,0,0,0,,,,,,,,,,,,,,,,,,,,,4,7,0.0,6.0,0,308
10,Nathan Redmond,11.0,eng ENG,"FW,RM",27-037,90,0,0,0,0,3,0,0,0,51,0,1,0,0.1,0.1,0.1,2,0,35,44,79.5,8,29,3,3,2,,,,,,,,,,,,,,,,,,,,,4,3,0.0,6.0,0,308
11,Nathan Tella,23.0,ng NGA,FW,21-281,4,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,6,0.0,6.0,0,308
12,Ryan Bertrand,3.0,eng ENG,LB,31-250,90,0,0,0,0,0,0,0,0,58,3,2,1,0.0,0.0,0.2,2,0,38,51,74.5,3,37,1,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,6.0,0,308
13,Stuart Armstrong,17.0,sct SCO,LM,29-013,90,0,0,0,0,3,2,0,0,56,1,2,0,0.2,0.2,0.0,0,0,28,41,68.3,7,41,6,6,3,,,,,,,,,,,,,,,,,,,,,0,1,0.0,6.0,0,308
14,Theo Walcott,32.0,eng ENG,RM,32-027,75,0,0,0,0,1,0,0,0,25,1,2,0,0.0,0.0,0.0,1,0,13,18,72.2,2,21,2,3,1,,,,,,,,,,,,,,,,,,,,,16,57,0.6,6.0,0,308
0,13 Players,,,,,990,0,0,0,0,23,3,1,0,650,18,11,14,1.2,1.2,0.7,41,0,428,537,79.7,44,339,22,7,6,,,,,,,,,,,,,,,,,,,,,0,2,0.1,0.7000000000000001,1,309
1,Adam Lallana,14.0,eng ENG,"CM,DM",32-337,90,0,0,0,0,4,1,0,0,67,2,2,1,0.2,0.2,0.1,5,0,45,57,78.9,7,34,2,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.7000000000000001,1,309
2,Alireza Jahanbakhsh,16.0,ir IRN,RW,27-244,4,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,3,0.0,0.7000000000000001,1,309
3,Ben White,3.0,eng ENG,CB,23-186,90,0,0,0,0,0,0,0,0,85,1,3,3,0.0,0.0,0.1,3,0,62,73,84.9,8,51,4,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.1,0.7000000000000001,1,309
