index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,home,game_id
7,Matheus Cunha,12.0,br BRA,FW,24-204,90,0,0,0,0,4,2,0,0,54,1,0,1,0.2,0.2,0.1,6,0,33,42,78.6,5,32,6,3,1,,,,,,,,,,,,,,,,,,,,,4,9,0,165
8,Matt Doherty,2.0,ie IRL,RM,31-335,11,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,10,11,90.9,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,165
9,Max Kilman,23.0,eng ENG,CB,26-208,90,0,0,0,0,0,0,0,0,81,4,1,0,0.0,0.0,0.1,4,0,62,72,86.1,6,38,0,1,1,,,,,,,,,,,,,,,,,,,,,2,3,0,165
10,Nélson Semedo,22.0,pt POR,RM,30-031,79,0,0,0,0,0,0,0,0,66,3,0,4,0.0,0.0,0.1,3,0,42,51,82.4,4,26,1,2,1,,,,,,,,,,,,,,,,,,,,,0,4,0,165
11,Pablo Sarabia,21.0,es ESP,LW,31-220,90,0,0,0,0,0,0,0,0,72,2,0,1,0.0,0.0,0.2,3,0,44,65,67.7,8,42,4,3,1,,,,,,,,,,,,,,,,,,,,,3,5,0,165
12,Rayan Aït-Nouri,3.0,dz ALG,CB,22-194,21,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,0,0,15,16,93.8,1,7,2,0,0,,,,,,,,,,,,,,,,,,,,,4,7,0,165
13,Tommy Doyle,20.0,eng ENG,CM,22-061,12,0,0,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.0,0,0,11,14,78.6,1,8,0,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,165
14,Toti Gomes,24.0,pt POR,CB,24-335,69,0,0,0,0,1,0,1,0,57,3,0,2,0.2,0.2,0.0,3,0,37,50,74.0,1,18,0,1,1,,,,,,,,,,,,,,,,,,,,,23,56,0,165
0,16 Players,,,,,990,2,1,0,0,26,8,1,0,641,12,11,7,2.3,2.3,1.4,46,2,487,553,88.1,54,440,24,21,11,,,,,,,,,,,,,,,,,,,,,0,1,1,166
1,Ben White,4.0,eng ENG,RB,26-070,90,0,0,0,0,1,0,1,0,58,1,0,1,0.0,0.0,0.1,2,0,51,54,94.4,4,39,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,166
2,Bukayo Saka,7.0,eng ENG,RW,22-103,88,0,0,0,0,4,1,0,0,59,1,0,2,0.2,0.2,0.3,8,0,36,43,83.7,4,41,5,4,1,,,,,,,,,,,,,,,,,,,,,0,4,1,166
3,David Raya,22.0,es ESP,GK,28-093,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,22,34,64.7,0,31,0,0,0,1.0,0.0,1.0,100.0,0.1,2.0,13.0,15.4,32.0,4.0,34.4,29.2,2.0,100.0,65.5,7.0,2.0,28.6,0.0,3.0,0,0,1,166
4,Declan Rice,41.0,eng ENG,CM,24-337,90,0,0,0,0,2,1,0,0,67,2,3,0,0.1,0.1,0.0,5,0,54,59,91.5,9,50,4,2,1,,,,,,,,,,,,,,,,,,,,,0,3,1,166
5,Eddie Nketiah,14.0,eng ENG,FW,24-201,10,0,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.3,1,1,3,3,100.0,2,3,1,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,166
6,Emile Smith Rowe,10.0,eng ENG,LM,23-142,2,0,0,0,0,1,1,0,0,3,0,0,0,0.1,0.1,0.0,0,0,2,2,100.0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,1,166
7,Gabriel Jesus,9.0,br BRA,FW,26-258,80,1,0,0,0,4,2,0,0,46,0,0,0,0.5,0.5,0.0,3,0,36,37,97.3,4,32,1,1,1,,,,,,,,,,,,,,,,,,,,,0,1,1,166
8,Gabriel Magalhães,6.0,br BRA,CB,25-363,90,0,0,0,0,1,1,0,0,53,1,1,0,0.1,0.1,0.0,1,0,42,49,85.7,1,31,0,0,0,,,,,,,,,,,,,,,,,,,,,1,4,1,166
9,Gabriel Martinelli,11.0,br BRA,LW,22-182,81,0,0,0,0,4,0,0,0,64,3,0,1,0.2,0.2,0.4,11,0,39,52,75.0,7,43,8,8,3,,,,,,,,,,,,,,,,,,,,,0,4,1,166
10,Jakub Kiwior,15.0,pl POL,LB,23-305,1,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,166
11,Kai Havertz,29.0,de GER,LM,24-189,88,1,0,0,0,4,1,0,0,42,0,2,2,0.8,0.8,0.0,0,0,28,30,93.3,3,25,2,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,166
12,Leandro Trossard,19.0,be BEL,LW,29-013,9,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.1,1,0,4,5,80.0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,166
13,Martin Ødegaard,8.0,no NOR,RM,25-000,90,0,0,0,0,5,1,0,0,67,0,0,0,0.4,0.4,0.1,10,1,55,59,93.2,9,56,0,5,4,,,,,,,,,,,,,,,,,,,,,2,10,1,166
14,Oleksandr Zinchenko,35.0,ua UKR,LB,27-002,89,0,0,0,0,0,0,0,0,61,1,4,0,0.0,0.0,0.1,4,0,49,57,86.0,7,33,1,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,166
15,Reiss Nelson,24.0,eng ENG,RW,24-007,2,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,166
16,William Saliba,2.0,fr FRA,CB,22-268,90,0,0,0,0,0,0,0,0,73,2,1,1,0.0,0.0,0.0,0,0,64,65,98.5,4,48,1,0,0,,,,,,,,,,,,,,,,,,,,,6,36,1,166
0,16 Players,,,,,990,0,0,0,0,6,1,3,0,678,18,3,20,0.7,0.7,0.7,12,0,511,576,88.7,28,356,19,11,4,,,,,,,,,,,,,,,,,,,,,0,0,0,166
1,Adam Lallana,14.0,eng ENG,AM,35-221,59,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,20,22,90.9,0,13,1,0,0,,,,,,,,,,,,,,,,,,,,,1,1,0,166
2,Bart Verbruggen,1.0,nl NED,GK,21-121,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,41,44,93.2,0,35,0,0,0,8.0,2.0,6.0,75.0,1.4,1.0,3.0,33.3,44.0,4.0,6.8,22.1,0.0,,,17.0,0.0,0.0,1.0,13.3,0,4,0,166
3,Billy Gilmour,11.0,sct SCO,DM,22-189,90,0,0,0,0,0,0,1,0,68,1,0,1,0.0,0.0,0.0,0,0,60,66,90.9,4,33,1,0,0,,,,,,,,,,,,,,,,,,,,,0,4,0,166
4,Danny Welbeck,18.0,eng ENG,AM,33-021,12,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,6,6,100.0,2,2,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0,166
5,Evan Ferguson,28.0,ie IRL,FW,19-059,59,0,0,0,0,0,0,0,0,25,1,0,2,0.0,0.0,0.0,0,0,13,15,86.7,1,16,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,166
6,Facundo Buonanotte,40.0,ar ARG,"AM,RW",18-359,31,0,0,0,0,0,0,0,0,14,0,0,1,0.0,0.0,0.0,0,0,7,9,77.8,0,7,1,2,1,,,,,,,,,,,,,,,,,,,,,1,3,0,166
7,Igor,3.0,br BRA,LB,25-313,31,0,0,0,0,0,0,0,0,26,0,0,1,0.0,0.0,0.0,2,0,23,23,100.0,1,12,0,1,1,,,,,,,,,,,,,,,,,,,,,0,2,0,166
8,Jack Hinshelwood,41.0,eng ENG,RB,18-250,64,0,0,0,0,2,1,0,0,47,3,2,0,0.2,0.2,0.0,0,0,32,38,84.2,2,17,1,0,0,,,,,,,,,,,,,,,,,,,,,1,1,0,166
9,James Milner,6.0,eng ENG,LB,37-347,59,0,0,0,0,0,0,0,0,33,3,0,1,0.0,0.0,0.0,0,0,17,22,77.3,1,14,1,0,0,,,,,,,,,,,,,,,,,,,,,2,1,0,166
10,Jan Paul van Hecke,29.0,nl NED,CB,23-192,90,0,0,0,0,0,0,0,0,97,3,0,2,0.0,0.0,0.0,0,0,79,82,96.3,1,50,0,0,0,,,,,,,,,,,,,,,,,,,,,2,0,0,166
11,João Pedro,9.0,br BRA,FW,22-082,31,0,0,0,0,2,0,0,0,15,0,0,1,0.1,0.1,0.0,2,0,9,10,90.0,4,9,3,1,0,,,,,,,,,,,,,,,,,,,,,3,4,0,166
12,Joël Veltman,34.0,nl NED,RB,31-336,26,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,10,11,90.9,0,6,0,1,0,,,,,,,,,,,,,,,,,,,,,9,4,0,166
13,Kaoru Mitoma,22.0,jp JPN,LW,26-211,90,0,0,0,0,0,0,1,0,30,0,0,0,0.0,0.0,0.4,3,0,24,27,88.9,3,18,3,3,1,,,,,,,,,,,,,,,,,,,,,0,1,0,166
14,Lewis Dunk,5.0,eng ENG,CB,32-026,90,0,0,0,0,1,0,0,0,120,0,1,6,0.0,0.0,0.0,0,0,95,109,87.2,3,65,1,0,0,,,,,,,,,,,,,,,,,,,,,1,2,0,166
15,Pascal Groß,13.0,de GER,DM,32-185,90,0,0,0,0,1,0,1,0,78,3,0,3,0.4,0.4,0.3,5,0,56,66,84.8,5,41,2,0,0,,,,,,,,,,,,,,,,,,,,,0,3,0,166
16,Simon Adingra,24.0,ci CIV,RW,21-350,78,0,0,0,0,0,0,0,0,34,2,0,2,0.0,0.0,0.0,0,0,19,26,73.1,1,18,5,2,1,,,,,,,,,,,,,,,,,,,,,20,31,0,166
0,16 Players,,,,,970,1,0,0,0,4,3,6,1,402,33,15,15,0.5,0.5,0.2,7,1,185,293,63.1,22,162,7,10,5,,,,,,,,,,,,,,,,,,,,,0,3,1,167
1,Ben Mee,16.0,eng ENG,CB,34-087,70,0,0,0,0,0,0,0,1,23,0,0,1,0.0,0.0,0.0,0,0,11,19,57.9,1,12,0,0,0,,,,,,,,,,,,,,,,,,,,,1,0,1,167
2,Christian Nørgaard,6.0,dk DEN,CM,29-282,90,0,0,0,0,0,0,1,0,62,6,4,3,0.0,0.0,0.0,1,0,32,48,66.7,5,23,2,1,1,,,,,,,,,,,,,,,,,,,,,0,3,1,167
3,Ethan Pinnock,5.0,jm JAM,CB,30-202,90,0,0,0,0,0,0,0,0,34,1,4,2,0.0,0.0,0.0,0,0,17,23,73.9,0,13,0,1,1,,,,,,,,,,,,,,,,,,,,,0,1,1,167
4,Frank Onyeka,15.0,ng NGA,CM,25-350,23,0,0,0,0,0,0,1,0,10,0,1,1,0.0,0.0,0.0,0,0,2,3,66.7,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,2,4,1,167
5,Keane Lewis-Potter,23.0,eng ENG,FW,22-298,67,1,0,0,0,1,1,0,0,13,4,0,1,0.1,0.1,0.0,1,0,5,5,100.0,2,5,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,167
6,Mads Roerslev,30.0,dk DEN,WB,24-176,88,0,0,0,0,0,0,0,0,29,2,2,2,0.0,0.0,0.0,0,0,13,19,68.4,1,9,0,1,1,,,,,,,,,,,,,,,,,,,,,0,15,1,167
7,Mark Flekken,1.0,nl NED,GK,30-187,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,21,27,77.8,0,16,0,0,0,5.0,2.0,3.0,60.0,1.2,6.0,12.0,50.0,20.0,2.0,55.0,37.3,7.0,14.3,26.4,16.0,0.0,0.0,1.0,13.5,0,2,1,167
8,Mathias Jørgensen,13.0,dk DEN,CB,33-238,90,0,0,0,0,0,0,0,0,44,0,1,1,0.0,0.0,0.0,0,0,20,38,52.6,5,14,1,1,1,,,,,,,,,,,,,,,,,,,,,3,0,1,167
9,Michael Olakigbe,37.0,eng ENG,WB,19-236,2,0,0,0,0,0,0,0,0,5,2,1,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,9,1,167
10,Mikkel Damsgaard,24.0,dk DEN,CM,23-167,67,0,0,0,0,1,1,0,0,38,5,1,2,0.2,0.2,0.1,1,0,15,25,60.0,4,16,1,2,1,,,,,,,,,,,,,,,,,,,,,3,3,1,167
11,Nathan Collins,22.0,ie IRL,CB,22-231,15,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,167
12,Neal Maupay,7.0,fr FRA,FW,27-125,23,0,0,0,0,0,0,1,0,9,1,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,2,1,1,167
13,Saman Ghoddos,14.0,ir IRN,WB,30-102,90,0,0,0,0,0,0,1,0,46,8,1,1,0.0,0.0,0.0,1,0,20,36,55.6,2,21,1,1,0,,,,,,,,,,,,,,,,,,,,,3,3,1,167
14,Vitaly Janelt,27.0,de GER,"CM,CB",25-221,87,0,0,0,0,0,0,1,0,28,0,0,1,0.0,0.0,0.0,2,0,15,25,60.0,1,14,0,0,0,,,,,,,,,,,,,,,,,,,,,3,3,1,167
15,Yehor Yarmoliuk,33.0,ua UKR,CM,19-291,3,0,0,0,0,0,0,1,0,8,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,1,3,1,167
16,Yoane Wissa,11.0,cd COD,"FW,CM",27-105,75,0,0,0,0,2,1,0,0,17,4,0,0,0.2,0.2,0.0,1,1,2,8,25.0,1,10,2,2,0,,,,,,,,,,,,,,,,,,,,,18,51,1,167
0,15 Players,,,,,989,2,2,0,0,15,5,4,1,694,12,7,5,1.4,1.4,1.2,28,4,482,577,83.5,56,370,18,26,12,,,,,,,,,,,,,,,,,,,,,1,4,0,167
1,Boubacar Kamara,44.0,fr FRA,"CM,CB",24-024,89,0,1,0,0,1,0,0,1,75,4,2,0,0.0,0.0,0.3,4,1,56,66,84.8,4,38,0,1,0,,,,,,,,,,,,,,,,,,,,,0,2,0,167
2,Diego Carlos,3.0,br BRA,CB,30-277,90,0,0,0,0,0,0,0,0,72,2,0,1,0.0,0.0,0.0,2,0,51,58,87.9,11,39,2,0,0,,,,,,,,,,,,,,,,,,,,,2,1,0,167
3,Emiliano Martínez,1.0,ar ARG,GK,31-106,90,0,0,0,0,0,0,1,0,35,0,0,0,0.0,0.0,0.0,0,0,24,31,77.4,0,16,0,0,0,3.0,1.0,2.0,66.7,0.9,7.0,14.0,50.0,31.0,2.0,45.2,35.8,0.0,,,15.0,1.0,6.7,3.0,21.8,1,3,0,167
4,Ezri Konsa,4.0,eng ENG,CB,26-055,90,0,0,0,0,1,0,1,0,100,0,1,0,0.0,0.0,0.0,1,0,92,98,93.9,15,56,3,2,1,,,,,,,,,,,,,,,,,,,,,1,0,0,167
5,Jacob Ramsey,41.0,eng ENG,CM,22-203,89,0,0,0,0,2,1,0,0,58,1,0,2,0.1,0.1,0.3,6,1,39,48,81.3,5,28,3,1,0,,,,,,,,,,,,,,,,,,,,,2,6,0,167
6,John McGinn,7.0,sct SCO,CM,29-060,90,0,0,0,0,1,1,0,0,62,2,0,0,0.0,0.0,0.0,4,1,40,54,74.1,4,29,1,3,2,,,,,,,,,,,,,,,,,,,,,1,5,0,167
7,Jáder Durán,24.0,co COL,FW,20-004,26,0,0,0,0,1,0,1,0,11,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,6,6,0,167
8,Leander Dendoncker,32.0,be BEL,"CM,CB",28-246,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,2,0,167
9,Leon Bailey,31.0,jm JAM,WB,26-130,26,0,1,0,0,0,0,1,0,18,0,0,0,0.0,0.0,0.3,1,1,7,11,63.6,0,9,2,3,0,,,,,,,,,,,,,,,,,,,,,0,1,0,167
10,Matty Cash,2.0,pl POL,WB,26-132,64,0,0,0,0,1,0,0,0,30,1,1,0,0.2,0.2,0.0,0,0,16,24,66.7,0,24,0,2,1,,,,,,,,,,,,,,,,,,,,,3,8,0,167
11,Moussa Diaby,19.0,fr FRA,FW,24-163,64,0,0,0,0,2,0,0,0,36,0,0,1,0.1,0.1,0.0,0,0,28,32,87.5,1,28,2,2,2,,,,,,,,,,,,,,,,,,,,,1,1,0,167
12,Nicolò Zaniolo,22.0,it ITA,CM,24-168,10,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,4,6,66.7,1,6,1,1,0,,,,,,,,,,,,,,,,,,,,,10,4,0,167
13,Ollie Watkins,11.0,eng ENG,FW,27-352,90,1,0,0,0,2,1,0,0,30,1,0,1,0.3,0.3,0.1,3,0,14,18,77.8,2,11,2,6,3,,,,,,,,,,,,,,,,,,,,,1,4,0,167
14,Pau Torres,14.0,es ESP,CB,26-335,80,0,0,0,0,0,0,0,0,86,0,1,0,0.0,0.0,0.2,4,0,66,76,86.8,10,56,2,1,1,,,,,,,,,,,,,,,,,,,,,1,2,0,167
15,Álex Moreno,15.0,es ESP,WB,30-192,90,1,0,0,0,4,2,0,0,68,0,2,0,0.7,0.7,0.0,3,0,41,48,85.4,2,28,0,4,2,,,,,,,,,,,,,,,,,,,,,31,49,0,167
0,15 Players,,,,,990,0,0,0,0,34,8,2,0,803,24,8,9,2.4,2.4,2.1,64,0,555,685,81.0,72,521,30,17,8,,,,,,,,,,,,,,,,,,,,,0,2,1,168
1,Alisson,1.0,br BRA,GK,31-076,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,40,41,97.6,1,33,0,0,0,1.0,0.0,1.0,100.0,0.1,1.0,2.0,50.0,38.0,4.0,5.3,21.0,3.0,0.0,18.0,2.0,0.0,0.0,0.0,11.0,0,0,1,168
2,Cody Gakpo,18.0,nl NED,RM,24-224,30,0,0,0,0,4,0,0,0,26,0,0,0,0.3,0.3,0.0,3,0,14,18,77.8,2,17,1,0,0,,,,,,,,,,,,,,,,,,,,,0,4,1,168
3,Curtis Jones,17.0,eng ENG,LW,22-321,13,0,0,0,0,1,0,0,0,5,1,0,0,0.0,0.0,0.0,1,0,3,3,100.0,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,168
4,Darwin Núñez,9.0,uy URU,FW,24-176,77,0,0,0,0,2,0,1,0,20,1,0,0,0.2,0.2,0.6,5,0,9,13,69.2,0,13,2,1,1,,,,,,,,,,,,,,,,,,,,,0,4,1,168
5,Dominik Szoboszlai,8.0,hu HUN,RM,23-053,60,0,0,0,0,1,0,0,0,54,2,1,0,0.0,0.0,0.0,1,0,33,47,70.2,4,33,2,1,1,,,,,,,,,,,,,,,,,,,,,0,6,1,168
6,Harvey Elliott,19.0,eng ENG,FW,20-257,13,0,0,0,0,1,1,0,0,10,2,0,1,0.0,0.0,0.0,0,0,6,7,85.7,1,6,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,168
7,Ibrahima Konaté,5.0,fr FRA,CB,24-206,90,0,0,0,0,4,1,0,0,116,2,0,0,0.3,0.3,0.0,2,0,96,108,88.9,12,80,5,1,0,,,,,,,,,,,,,,,,,,,,,0,6,1,168
8,Joe Gomez,2.0,eng ENG,RB,26-208,30,0,0,0,0,2,0,0,0,24,0,0,1,0.1,0.1,0.0,1,0,19,22,86.4,1,14,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,168
9,Kostas Tsimikas,21.0,gr GRE,LB,27-219,90,0,0,0,0,0,0,0,0,62,3,2,3,0.0,0.0,0.1,7,0,42,53,79.2,3,35,3,2,0,,,,,,,,,,,,,,,,,,,,,0,1,1,168
10,Luis Díaz,7.0,co COL,LW,26-338,77,0,0,0,0,3,0,0,0,38,1,0,1,0.2,0.2,0.3,9,0,25,28,89.3,6,29,3,4,0,,,,,,,,,,,,,,,,,,,,,0,6,1,168
11,Mohamed Salah,11.0,eg EGY,RW,31-185,90,0,0,0,0,6,4,0,0,73,1,0,0,0.4,0.4,0.4,11,0,39,58,67.2,8,58,6,2,1,,,,,,,,,,,,,,,,,,,,,2,6,1,168
12,Ryan Gravenberch,38.0,nl NED,LM,21-215,60,0,0,0,0,2,0,0,0,33,1,0,0,0.4,0.4,0.1,6,0,21,25,84.0,4,21,4,1,1,,,,,,,,,,,,,,,,,,,,,0,7,1,168
13,Trent Alexander-Arnold,66.0,eng ENG,"RB,LM",25-071,90,0,0,0,0,4,0,0,0,125,3,2,0,0.2,0.2,0.4,11,0,80,112,71.4,15,78,0,3,3,,,,,,,,,,,,,,,,,,,,,2,8,1,168
14,Virgil van Dijk,4.0,nl NED,CB,32-162,90,0,0,0,0,3,2,0,0,98,3,2,0,0.1,0.1,0.1,3,0,73,87,83.9,9,61,3,0,0,,,,,,,,,,,,,,,,,,,,,1,0,1,168
15,Wataru Endo,3.0,jp JPN,CM,30-311,90,0,0,0,0,1,0,1,0,76,4,1,3,0.0,0.0,0.0,4,0,55,63,87.3,5,40,1,2,1,,,,,,,,,,,,,,,,,,,,,5,52,1,168
0,14 Players,,,,,989,0,0,0,0,6,1,6,1,478,17,7,24,0.8,0.8,0.4,10,0,224,321,69.8,15,176,10,17,4,,,,,,,,,,,,,,,,,,,,,0,2,0,168
1,Alejandro Garnacho,17.0,ar ARG,LW,19-169,70,0,0,0,0,2,0,0,0,23,0,0,2,0.2,0.2,0.0,0,0,8,10,80.0,1,12,1,2,0,,,,,,,,,,,,,,,,,,,,,1,5,0,168
2,André Onana,24.0,cm CMR,GK,27-259,90,0,0,0,0,0,0,0,0,52,0,0,0,0.0,0.0,0.0,0,0,31,47,66.0,0,31,0,0,0,8.0,0.0,8.0,100.0,1.4,10.0,25.0,40.0,39.0,4.0,46.2,36.1,8.0,87.5,55.9,32.0,1.0,3.1,2.0,17.8,1,1,0,168
3,Antony,21.0,br BRA,RW,23-296,81,0,0,0,0,1,0,0,0,36,7,0,1,0.0,0.0,0.1,3,0,15,24,62.5,2,20,4,3,1,,,,,,,,,,,,,,,,,,,,,1,6,0,168
4,Diogo Dalot,20.0,pt POR,RB,24-274,89,0,0,0,0,0,0,2,1,51,3,1,1,0.0,0.0,0.0,1,0,24,38,63.2,2,12,1,0,0,,,,,,,,,,,,,,,,,,,,,1,1,0,168
5,Facundo Pellistri,28.0,uy URU,RW,21-362,9,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,4,0,2,1,,,,,,,,,,,,,,,,,,,,,4,0,0,168
6,Hannibal Mejbri,46.0,tn TUN,DM,20-330,9,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,1,4,25.0,0,5,0,1,0,,,,,,,,,,,,,,,,,,,,,5,5,0,168
7,Jonny Evans,35.0,nir NIR,CB,35-348,90,0,0,0,0,0,0,0,0,32,1,0,3,0.0,0.0,0.0,0,0,17,22,77.3,0,11,0,1,0,,,,,,,,,,,,,,,,,,,,,2,3,0,168
8,Kobbie Mainoo,37.0,eng ENG,DM,18-242,81,0,0,0,0,0,0,1,0,30,2,1,4,0.0,0.0,0.0,1,0,17,19,89.5,2,11,0,1,0,,,,,,,,,,,,,,,,,,,,,0,1,0,168
9,Luke Shaw,23.0,eng ENG,LB,28-158,90,0,0,0,0,0,0,1,0,64,1,1,5,0.0,0.0,0.0,0,0,31,45,68.9,3,16,1,0,0,,,,,,,,,,,,,,,,,,,,,6,7,0,168
10,Marcus Rashford,10.0,eng ENG,LW,26-047,20,0,0,0,0,0,0,1,0,6,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,5,2,0,0,,,,,,,,,,,,,,,,,,,,,15,2,0,168
11,Raphaël Varane,19.0,fr FRA,CB,30-236,90,0,0,0,0,0,0,0,0,58,0,3,2,0.0,0.0,0.0,0,0,28,37,75.7,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,5,2,0,168
12,Rasmus Højlund,11.0,dk DEN,FW,20-316,90,0,0,0,0,2,1,0,0,15,0,0,1,0.5,0.5,0.0,2,0,6,7,85.7,0,9,0,0,0,,,,,,,,,,,,,,,,,,,,,7,5,0,168
13,Scott McTominay,39.0,sct SCO,AM,27-009,90,0,0,0,0,1,0,0,0,49,3,1,3,0.1,0.1,0.3,3,0,20,28,71.4,3,18,1,5,2,,,,,,,,,,,,,,,,,,,,,0,1,0,168
14,Sofyan Amrabat,4.0,ma MAR,DM,27-118,90,0,0,0,0,0,0,1,0,46,0,0,2,0.0,0.0,0.0,0,0,21,33,63.6,2,14,0,2,0,,,,,,,,,,,,,,,,,,,,,48,41,0,168
0,13 Players,,,,,990,1,1,0,0,11,3,5,0,548,28,5,15,1.3,1.3,1.2,18,2,326,423,77.1,25,241,14,23,8,,,,,,,,,,,,,,,,,,,,,1,3,1,169
1,Chris Richards,26.0,us USA,CM,23-268,90,0,0,0,0,0,0,0,0,44,2,1,3,0.0,0.0,0.0,0,0,26,33,78.8,0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,1,169
2,David Ozoh,52.0,eng ENG,LM,18-204,32,0,0,0,0,0,0,1,0,17,3,0,0,0.0,0.0,0.0,0,0,9,9,100.0,1,9,1,2,0,,,,,,,,,,,,,,,,,,,,,1,3,1,169
3,Dean Henderson,30.0,eng ENG,GK,26-284,90,0,0,0,0,0,0,1,0,53,0,0,0,0.0,0.0,0.0,0,0,24,46,52.2,0,27,0,0,0,6.0,1.0,5.0,83.3,1.0,6.0,26.0,23.1,34.0,3.0,41.2,38.4,12.0,100.0,63.1,12.0,2.0,16.7,1.0,15.1,0,4,1,169
4,Eberechi Eze,10.0,eng ENG,LW,25-175,21,0,0,0,0,2,0,0,0,15,1,1,1,0.3,0.3,0.0,1,0,3,5,60.0,0,7,0,2,0,,,,,,,,,,,,,,,,,,,,,0,2,1,169
5,Jean-Philippe Mateta,14.0,fr FRA,FW,26-176,90,0,0,0,0,4,1,1,0,34,1,0,0,0.2,0.2,0.3,6,0,12,20,60.0,2,19,3,5,3,,,,,,,,,,,,,,,,,,,,,0,4,1,169
6,Jefferson Lerma,8.0,co COL,RM,29-057,90,0,0,0,0,1,0,0,0,46,4,0,2,0.0,0.0,0.0,1,0,31,37,83.8,1,17,0,0,0,,,,,,,,,,,,,,,,,,,,,4,2,1,169
7,Joachim Andersen,16.0,dk DEN,CB,27-204,90,0,0,0,0,0,0,0,0,66,3,1,1,0.0,0.0,0.0,1,0,46,59,78.0,3,29,0,2,2,,,,,,,,,,,,,,,,,,,,,1,6,1,169
8,Jordan Ayew,9.0,gh GHA,LW,32-101,69,1,0,0,0,2,2,0,0,39,0,1,2,0.7,0.7,0.0,0,0,19,26,73.1,3,24,4,3,1,,,,,,,,,,,,,,,,,,,,,1,2,1,169
9,Marc Guéhi,6.0,eng ENG,CB,23-161,90,0,0,0,0,0,0,0,0,57,2,0,2,0.0,0.0,0.0,0,0,45,48,93.8,1,31,0,0,0,,,,,,,,,,,,,,,,,,,,,1,6,1,169
