index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,home,game_id
16,Tyler Adams,12.0,us USA,DM,23-188,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,4.0,3.0,6.0,0.0,0.0,0.1,1.0,0.0,35.0,42.0,83.3,4.0,22.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,17.0,49.0,1,27
0,15 Players,,,,,983,0.0,0.0,0.0,0.0,14.0,3.0,3.0,1.0,672.0,22.0,17.0,11.0,0.9,0.9,0.8,27.0,0.0,441.0,553.0,79.7,52.0,296.0,29.0,31.0,13.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0,27
1,Ben Chilwell,21.0,eng ENG,LW,25-243,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,69.2,0.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,27
2,Christian Pulisic,10.0,us USA,"FW,RM",23-337,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,75.0,2.0,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,27
3,Conor Gallagher,23.0,eng ENG,"CM,RM",22-196,63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,3.0,3.0,0.0,0.0,0.0,0.1,1.0,0.0,24.0,34.0,70.6,3.0,17.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0,27
4,César Azpilicueta,28.0,es ESP,CB,32-358,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,0.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,27
5,Edouard Mendy,16.0,sn SEN,GK,30-173,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,86.7,0.0,12.0,0.0,1.0,0.0,6.0,3.0,3.0,50.0,2.6,3.0,7.0,42.9,23.0,3.0,30.4,29.5,7.0,0.0,11.0,11.0,0.0,0.0,1.0,16.7,0.0,6.0,0,27
6,Hakim Ziyech,22.0,ma MAR,CM,29-155,27,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,12.0,21.0,57.1,1.0,10.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,27
7,Jorginho,5.0,it ITA,"CM,DM",30-244,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,27.0,85.2,5.0,10.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0,27
8,Kai Havertz,29.0,de GER,FW,23-071,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,2.0,0.0,0.0,0.1,2.0,0.0,18.0,21.0,85.7,3.0,18.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,27
9,Kalidou Koulibaly,26.0,sn SEN,CB,31-062,83,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,84.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,58.0,74.0,78.4,10.0,31.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0,27
10,Marc Cucurella,32.0,es ESP,"WB,LB,CB",24-030,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,92.0,0.0,1.0,1.0,0.2,0.2,0.0,3.0,0.0,67.0,85.0,78.8,7.0,37.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,5.0,0,27
11,Mason Mount,19.0,eng ENG,"CM,LM",23-223,76,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,49.0,3.0,0.0,3.0,0.3,0.3,0.3,4.0,0.0,27.0,37.0,73.0,5.0,22.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0,27
12,Raheem Sterling,17.0,eng ENG,"FW,CM",27-256,86,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.1,0.1,0.1,4.0,0.0,17.0,22.0,77.3,2.0,20.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,9.0,0,27
13,Reece James,24.0,eng ENG,"CB,RB,RW",22-256,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,71.0,4.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,52.0,60.0,86.7,3.0,26.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0,27
14,Ruben Loftus-Cheek,12.0,eng ENG,"WB,DM,CM",26-210,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,56.0,3.0,2.0,0.0,0.2,0.2,0.1,5.0,0.0,29.0,39.0,74.4,7.0,39.0,6.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,27
15,Thiago Silva,6.0,br BRA,CB,37-333,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,71.0,88.7,4.0,33.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,13.0,52.0,0,27
0,15 Players,,,,,990,3.0,2.0,0.0,0.0,12.0,5.0,4.0,0.0,415.0,13.0,13.0,15.0,1.8,1.8,1.8,22.0,5.0,204.0,303.0,67.3,29.0,150.0,17.0,14.0,9.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1,28
1,Allan Saint-Maximin,10.0,fr FRA,LW,25-162,90,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.2,0.2,1.0,8.0,4.0,15.0,23.0,65.2,7.0,23.0,9.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1,28
2,Bruno Guimarães,39.0,br BRA,CM,24-278,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,4.0,1.0,6.0,0.0,0.0,0.1,3.0,1.0,26.0,31.0,83.9,7.0,26.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1,28
3,Callum Wilson,9.0,eng ENG,FW,30-175,69,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,18.0,0.0,1.0,0.0,0.8,0.8,0.0,0.0,0.0,9.0,13.0,69.2,0.0,9.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,8.0,1,28
4,Chris Wood,20.0,nz NZL,FW,30-257,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,1.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,28
5,Dan Burn,33.0,eng ENG,LB,30-104,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,25.0,72.0,1.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,5.0,1,28
6,Emil Krafth,17.0,se SWE,LB,28-019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,6.0,1,28
7,Fabian Schär,5.0,ch SUI,CB,30-244,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,15.0,34.0,44.1,1.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1,28
8,Jacob Murphy,23.0,eng ENG,RW,27-178,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1,28
9,Joe Willock,28.0,eng ENG,RM,23-001,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,22.0,63.6,0.0,7.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1,28
10,Joelinton,7.0,br BRA,LM,26-007,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,3.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,23.0,27.0,85.2,4.0,12.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,28
11,Kieran Trippier,2.0,eng ENG,RB,31-336,90,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,44.0,0.0,1.0,3.0,0.1,0.1,0.0,2.0,0.0,23.0,35.0,65.7,3.0,10.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,5.0,1,28
12,Miguel Almirón,24.0,py PAR,RW,28-192,82,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.7,0.7,0.1,1.0,0.0,14.0,20.0,70.0,5.0,11.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,8.0,5.0,1,28
13,Nick Pope,22.0,eng ENG,GK,30-124,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,28.0,50.0,0.0,15.0,0.0,0.0,0.0,10.0,3.0,7.0,70.0,4.0,8.0,19.0,42.1,24.0,5.0,62.5,42.3,4.0,100.0,62.0,16.0,2.0,12.5,2.0,15.1,2.0,7.0,1,28
14,Sean Longstaff,36.0,eng ENG,RM,24-295,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,28
15,Sven Botman,4.0,nl NED,CB,22-221,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,23.0,31.0,74.2,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,22.0,59.0,1,28
0,12 Players,,,,,990,3.0,3.0,0.0,0.0,21.0,10.0,2.0,0.0,756.0,9.0,5.0,6.0,2.1,2.1,1.8,40.0,6.0,554.0,660.0,83.9,60.0,394.0,26.0,23.0,13.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,28
1,Bernardo Silva,20.0,pt POR,RW,28-011,90,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,50.0,2.0,0.0,0.0,0.3,0.3,0.2,6.0,2.0,33.0,38.0,86.8,5.0,24.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,7.0,0,28
2,Ederson,31.0,br BRA,GK,29-004,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,39.0,87.2,0.0,28.0,0.0,0.0,0.0,5.0,3.0,2.0,40.0,2.3,3.0,7.0,42.9,35.0,13.0,17.1,28.4,4.0,25.0,33.8,9.0,1.0,11.1,1.0,12.0,1.0,5.0,0,28
3,Erling Haaland,9.0,no NOR,FW,22-031,90,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,27.0,0.0,0.0,0.0,0.7,0.7,0.2,4.0,0.0,13.0,18.0,72.2,2.0,17.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0,28
4,John Stones,5.0,eng ENG,CB,28-085,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,53.0,94.3,2.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,0,28
5,João Cancelo,7.0,pt POR,LB,28-086,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,103.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,80.0,95.0,84.2,13.0,52.0,5.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,28
6,Kevin De Bruyne,17.0,be BEL,RM,31-054,90,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,55.0,3.0,0.0,0.0,0.3,0.3,0.8,7.0,1.0,28.0,44.0,63.6,7.0,25.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,7.0,0,28
7,Kyle Walker,2.0,eng ENG,RB,32-085,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,62.0,74.2,8.0,26.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,28
8,Nathan Aké,6.0,nl NED,CB,27-184,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,20.0,90.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0,28
9,Phil Foden,47.0,eng ENG,LW,22-085,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,68.0,1.0,0.0,1.0,0.1,0.1,0.1,4.0,0.0,47.0,60.0,78.3,4.0,47.0,5.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0,28
10,Rodri,16.0,es ESP,CM,26-060,90,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,139.0,1.0,0.0,1.0,0.1,0.1,0.1,5.0,2.0,108.0,120.0,90.0,7.0,64.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0,28
11,Rúben Dias,3.0,pt POR,CB,25-099,70,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,69.0,0.0,1.0,1.0,0.3,0.3,0.1,2.0,0.0,57.0,62.0,91.9,4.0,40.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,28
12,İlkay Gündoğan,8.0,de GER,LM,31-301,90,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,64.0,1.0,3.0,1.0,0.3,0.3,0.2,6.0,1.0,40.0,49.0,81.6,8.0,32.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,13.0,47.0,0,28
0,16 Players,,,,,990,2.0,2.0,0.0,0.0,13.0,5.0,3.0,0.0,443.0,24.0,12.0,19.0,1.8,1.8,1.7,22.0,4.0,193.0,300.0,64.3,23.0,179.0,12.0,21.0,11.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1,29
1,Aaron Wan-Bissaka,29.0,eng ENG,RB,24-269,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,29
2,Anthony Elanga,36.0,se SWE,LW,20-117,45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.2,0.2,0.3,2.0,1.0,9.0,11.0,81.8,0.0,15.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,29
3,Anthony Martial,9.0,fr FRA,FW,26-260,45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.3,4.0,2.0,10.0,12.0,83.3,3.0,9.0,2.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,29
4,Bruno Fernandes,8.0,pt POR,"AM,RW",27-348,90,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,58.0,3.0,3.0,2.0,0.4,0.4,0.3,4.0,0.0,26.0,40.0,65.0,6.0,28.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1,29
5,Christian Eriksen,14.0,dk DEN,"DM,RM",30-189,85,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,35.0,0.0,0.0,3.0,0.1,0.1,0.0,1.0,0.0,15.0,26.0,57.7,3.0,12.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1,29
6,Cristiano Ronaldo,7.0,pt POR,LW,37-198,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,1,29
7,David de Gea,1.0,es ESP,GK,31-288,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,34.0,29.4,0.0,14.0,0.0,0.0,0.0,5.0,1.0,4.0,80.0,1.8,6.0,29.0,20.7,18.0,3.0,72.2,47.9,16.0,100.0,66.3,21.0,0.0,0.0,1.0,17.0,1.0,7.0,1,29
8,Diogo Dalot,20.0,pt POR,RB,23-157,85,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40.0,3.0,3.0,3.0,0.0,0.0,0.4,2.0,0.0,17.0,26.0,65.4,2.0,14.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,29
9,Donny van de Beek,34.0,nl NED,RM,25-126,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,7.0,1,29
10,Fred,17.0,br BRA,LM,29-170,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,50.0,1.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1,29
11,Jadon Sancho,25.0,eng ENG,RW,22-150,70,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,1.0,0.0,1.0,0.3,0.3,0.3,2.0,1.0,19.0,22.0,86.4,2.0,13.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,8.0,4.0,1,29
12,Lisandro Martínez,6.0,ar ARG,CB,24-216,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,81.8,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8.0,3.0,1,29
13,Marcus Rashford,10.0,eng ENG,"FW,LW",24-295,85,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,0.8,0.8,0.0,3.0,0.0,5.0,15.0,33.3,2.0,20.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,4.0,3.0,1,29
14,Raphaël Varane,19.0,fr FRA,CB,29-119,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,4.0,2.0,1.0,0.0,0.0,0.1,1.0,0.0,16.0,23.0,69.6,1.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1,29
15,Scott McTominay,39.0,sct SCO,"DM,CM",25-257,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,19.0,24.0,79.2,3.0,13.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,29
16,Tyrell Malacia,12.0,nl NED,LB,23-005,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0,71.4,0.0,10.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,34.0,54.0,1,29
0,14 Players,,,,,990,1.0,0.0,0.0,0.0,17.0,5.0,1.0,0.0,795.0,13.0,6.0,10.0,1.4,1.4,1.1,30.0,1.0,579.0,706.0,82.0,57.0,494.0,21.0,16.0,10.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0,29
1,Alisson,1.0,br BRA,GK,29-324,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,44.0,90.9,0.0,32.0,0.0,0.0,0.0,5.0,2.0,3.0,60.0,3.1,5.0,7.0,71.4,40.0,8.0,17.5,24.0,4.0,0.0,16.3,5.0,0.0,0.0,4.0,28.0,0.0,4.0,0,29
2,Andrew Robertson,26.0,sct SCO,LB,28-164,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,2.0,0.0,0.0,0.2,2.0,0.0,72.0,88.0,81.8,5.0,51.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,29
3,Fabinho,3.0,br BRA,CM,28-303,32,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,17.0,18.0,94.4,0.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0,29
4,Fabio Carvalho,28.0,pt POR,LM,19-357,18,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,1.0,8.0,8.0,100.0,2.0,9.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,29
5,Harvey Elliott,19.0,eng ENG,RM,19-140,90,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,64.0,0.0,0.0,1.0,0.3,0.3,0.1,3.0,0.0,48.0,56.0,85.7,13.0,44.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0,29
6,James Milner,7.0,eng ENG,LM,36-230,72,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.2,0.2,0.2,4.0,0.0,34.0,45.0,75.6,3.0,31.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,29
7,Joe Gomez,2.0,eng ENG,CB,25-091,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,88.0,101.0,87.1,8.0,77.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0,29
8,Jordan Henderson,14.0,eng ENG,CM,32-066,58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,2.0,0.0,2.0,0.1,0.1,0.1,1.0,0.0,34.0,43.0,79.1,4.0,29.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0,29
9,Kostas Tsimikas,21.0,gr GRE,LB,26-102,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,29
10,Luis Díaz,23.0,co COL,LW,25-221,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,52.0,1.0,0.0,1.0,0.2,0.2,0.0,3.0,0.0,33.0,42.0,78.6,2.0,43.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,9.0,0,29
11,Mohamed Salah,11.0,eg EGY,RW,30-068,90,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,35.0,1.0,0.0,0.0,0.3,0.3,0.3,7.0,0.0,16.0,26.0,61.5,0.0,26.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,11.0,0,29
12,Roberto Firmino,9.0,br BRA,FW,30-324,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,67.0,3.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,47.0,55.0,85.5,6.0,39.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,10.0,0,29
13,Trent Alexander-Arnold,66.0,eng ENG,RB,23-319,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.0,3.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,61.0,84.0,72.6,8.0,42.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0,29
14,Virgil van Dijk,4.0,nl NED,CB,31-045,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,77.0,92.0,83.7,6.0,53.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8.0,60.0,0,29
0,15 Players,,,,,990,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,544.0,17.0,13.0,11.0,1.5,1.5,1.2,31.0,0.0,298.0,425.0,70.1,34.0,306.0,17.0,18.0,6.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,30
1,Adam Armstrong,9.0,eng ENG,RW,25-198,76,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.1,0.1,0.2,2.0,0.0,12.0,15.0,80.0,3.0,13.0,6.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1,30
2,Armel Bella Kotchap,37.0,de GER,CB,20-259,90,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,58.0,2.0,2.0,2.0,0.2,0.2,0.0,2.0,0.0,36.0,44.0,81.8,5.0,37.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1,30
3,Che Adams,10.0,sct SCO,FW,26-045,90,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,39.0,0.0,0.0,0.0,0.5,0.5,0.1,1.0,0.0,10.0,25.0,40.0,1.0,27.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,30
4,Gavin Bazunu,31.0,ie IRL,GK,20-188,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,19.0,34.0,55.9,1.0,24.0,0.0,0.0,0.0,4.0,1.0,3.0,75.0,1.2,10.0,24.0,41.7,29.0,4.0,72.4,46.3,4.0,75.0,58.8,8.0,0.0,0.0,5.0,24.0,0.0,0.0,1,30
