index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,home,game_id
6,Diego Rico,21.0,es ESP,LB,27-137,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,6.0,4.0,0.0,0.0,0.0,0.2,1.0,0.0,32.0,51.0,62.7,2.0,26.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1,337
7,Harry Wilson,22.0,wls WAL,RM,23-109,25,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,13.0,1.0,0.0,0.0,0.7,0.7,0.0,1.0,0.0,2.0,7.0,28.6,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,9.0,1,337
8,Jack Stacey,17.0,eng ENG,RB,24-094,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,66.7,2.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1,337
9,Jefferson Lerma,8.0,co COL,CM,25-258,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,49.0,3.0,1.0,1.0,0.2,0.2,0.2,1.0,0.0,21.0,30.0,70.0,2.0,21.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,5.0,3.0,1,337
10,Joshua King,7.0,no NOR,FW,28-176,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.1,0.1,0.7,4.0,0.0,16.0,18.0,88.9,2.0,20.0,2.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1,337
11,Junior Stanislas,19.0,eng ENG,LM,30-226,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,2.0,0.0,0.0,0.1,3.0,0.0,20.0,36.0,55.6,2.0,23.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1,337
12,Lloyd Kelly,26.0,eng ENG,CB,21-277,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,1.0,0.0,0.0,0.0,0.3,2.0,0.0,25.0,32.0,78.1,1.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,337
13,Nathan Aké,5.0,nl NED,CB,25-142,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,62.5,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,28.0,50.0,1,337
0,15 Players,,,,,990,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,684.0,21.0,12.0,18.0,0.5,0.5,0.2,16.0,0.0,430.0,547.0,78.6,44.0,328.0,19.0,11.0,4.0,,,,,,,,,,,,,,,,,,,,,4.0,3.0,0,337
1,Ben Davies,33.0,wls WAL,LB,27-076,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,50.0,66.0,2.0,16.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0,337
2,Gedson Fernandes,30.0,pt POR,RB,21-182,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,88.9,1.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0,337
3,Giovani Lo Celso,18.0,ar ARG,LM,24-091,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,33.0,69.7,4.0,15.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0,337
4,Harry Kane,10.0,eng ENG,FW,26-347,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0,0.1,0.1,0.0,2.0,0.0,14.0,21.0,66.7,1.0,14.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,5.0,0,337
5,Harry Winks,8.0,eng ENG,"CM,DM",24-158,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,3.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,75.0,83.0,90.4,12.0,55.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0,337
6,Hugo Lloris,1.0,fr FRA,GK,33-196,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,76.2,0.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,100.0,0.8,6.0,10.0,60.0,20.0,3.0,45.0,37.4,1.0,100.0,56.0,19.0,2.0,10.5,0.0,7.0,1.0,8.0,0,337
7,Jan Vertonghen,5.0,be BEL,CB,33-076,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,57.0,84.2,1.0,34.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0,337
8,Lucas Moura,27.0,br BRA,RW,27-331,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,10.0,16.0,62.5,2.0,10.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,337
9,Moussa Sissoko,17.0,fr FRA,RM,30-328,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,34.0,37.0,91.9,5.0,18.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0,337
10,Serge Aurier,24.0,ci CIV,RB,27-198,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,3.0,0.0,2.0,0.0,0.0,0.1,1.0,0.0,39.0,54.0,72.2,0.0,34.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0,337
11,Son Heung-min,7.0,kr KOR,LW,28-001,45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,23.0,33.0,69.7,3.0,18.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0,337
12,Steven Bergwijn,23.0,nl NED,LW,22-275,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,15.0,66.7,2.0,9.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,7.0,8.0,0,337
13,Tanguy Ndombele,28.0,fr FRA,"LM,DM",23-194,45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,32.0,84.4,4.0,25.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,337
14,Toby Alderweireld,4.0,be BEL,CB,31-129,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,58.0,75.9,0.0,40.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,337
15,Érik Lamela,11.0,ar ARG,"RW,AM",28-127,90,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,43.0,4.0,1.0,1.0,0.2,0.2,0.0,2.0,0.0,26.0,28.0,92.9,7.0,27.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,39.0,56.0,0,337
0,15 Players,,,,,990,1.0,1.0,0.0,0.0,11.0,4.0,3.0,0.0,490.0,12.0,12.0,17.0,1.1,1.1,0.8,17.0,2.0,260.0,362.0,71.8,18.0,228.0,14.0,16.0,10.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1,338
1,Alex Iwobi,17.0,ng NGA,RM,24-067,45,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,1.0,0.0,0.4,0.4,0.0,1.0,0.0,8.0,11.0,72.7,1.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1,338
2,André Gomes,21.0,pt POR,CM,26-345,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,14.0,17.0,82.4,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,338
3,Anthony Gordon,42.0,eng ENG,"LM,AM",19-136,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,11.0,17.0,64.7,1.0,15.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1,338
4,Bernard,20.0,br BRA,CM,27-305,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,2.0,9.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,338
5,Djibril Sidibé,19.0,fr FRA,WB,27-346,45,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,18.0,72.2,0.0,7.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,338
6,Dominic Calvert-Lewin,9.0,eng ENG,FW,23-115,67,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,4.0,9.0,44.4,0.0,10.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1,338
7,Gylfi Sigurðsson,10.0,is ISL,CM,30-305,49,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,1.0,3.0,3.0,0.1,0.1,0.1,2.0,0.0,17.0,21.0,81.0,1.0,11.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1,338
8,Jordan Pickford,1.0,eng ENG,GK,26-124,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,35.0,62.9,0.0,16.0,0.0,0.0,0.0,4.0,1.0,3.0,75.0,1.4,6.0,19.0,31.6,27.0,2.0,48.1,38.0,8.0,75.0,55.0,15.0,0.0,0.0,2.0,15.5,1.0,1.0,1,338
9,Lucas Digne,12.0,fr FRA,"WB,LB",26-355,90,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,70.0,1.0,1.0,2.0,0.2,0.2,0.4,4.0,1.0,36.0,56.0,64.3,5.0,29.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1,338
10,Michael Keane,5.0,eng ENG,CB,27-180,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,38.0,46.0,82.6,3.0,31.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,8.0,1,338
11,Moise Kean,27.0,it ITA,FW,20-132,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,1,338
12,Richarlison,7.0,br BRA,FW,23-060,90,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,30.0,1.0,0.0,0.0,0.3,0.3,0.4,4.0,0.0,8.0,13.0,61.5,0.0,18.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,6.0,7.0,1,338
13,Séamus Coleman,23.0,ie IRL,"CB,RB",31-272,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,36.0,77.8,1.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1,338
14,Tom Davies,26.0,eng ENG,CM,22-009,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,57.1,3.0,13.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,338
15,Yerry Mina,13.0,co COL,CB,25-290,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,65.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,42.0,53.0,79.2,0.0,34.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,27.0,45.0,1,338
0,14 Players,,,,,990,1.0,1.0,0.0,1.0,15.0,4.0,3.0,0.0,657.0,13.0,13.0,9.0,2.5,1.7,1.4,28.0,2.0,443.0,561.0,79.0,47.0,446.0,17.0,14.0,11.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0,338
1,Alex McCarthy,1.0,eng ENG,GK,30-219,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,42.0,52.4,0.0,29.0,0.0,0.0,0.0,4.0,1.0,3.0,75.0,1.3,6.0,24.0,25.0,35.0,4.0,48.6,39.1,7.0,100.0,64.4,10.0,0.0,0.0,3.0,21.3,0.0,1.0,0,338
2,Che Adams,10.0,sct SCO,FW,23-362,69,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,0.2,0.2,0.0,1.0,0.0,14.0,23.0,60.9,2.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,338
3,Danny Ings,9.0,eng ENG,FW,27-352,90,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,45.0,0.0,0.0,0.0,1.1,1.1,0.2,5.0,1.0,30.0,35.0,85.7,6.0,34.0,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0,338
4,Jack Stephens,5.0,eng ENG,CB,26-164,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,55.0,85.5,1.0,46.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0,338
5,James Ward-Prowse,16.0,eng ENG,CM,25-251,90,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,68.0,4.0,2.0,1.0,1.0,0.2,0.1,5.0,0.0,46.0,55.0,83.6,6.0,40.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0,338
6,Jan Bednarek,35.0,pl POL,CB,24-088,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,54.0,68.5,1.0,33.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0,338
7,Kyle Walker-Peters,24.0,eng ENG,RB,23-087,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,40.0,50.0,80.0,2.0,42.0,6.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0,338
8,Nathan Redmond,22.0,eng ENG,LM,26-125,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,44.0,79.5,1.0,44.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,338
9,Oriol Romeu,14.0,es ESP,CM,28-289,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,43.0,90.7,3.0,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,338
10,Pierre Højbjerg,23.0,dk DEN,CM,24-339,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,28.0,29.0,96.6,6.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0,338
11,Ryan Bertrand,21.0,eng ENG,LB,30-339,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,2.0,1.0,0.0,0.0,0.1,3.0,0.0,57.0,72.0,79.2,9.0,54.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,5.0,0,338
12,Shane Long,7.0,ie IRL,FW,33-169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,8.0,10.0,80.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,8.0,0,338
13,Stuart Armstrong,17.0,sct SCO,RM,28-101,87,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,56.0,1.0,1.0,1.0,0.1,0.1,0.9,9.0,1.0,38.0,47.0,80.9,10.0,39.0,1.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,338
14,William Smallbone,27.0,ie IRL,RM,20-139,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,11.0,44.0,0,338
0,15 Players,,,,,990,0.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,440.0,9.0,15.0,10.0,0.5,0.5,0.4,15.0,0.0,264.0,353.0,74.8,26.0,251.0,16.0,12.0,7.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,339
1,Anwar El Ghazi,21.0,nl NED,RM,25-067,57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,21.0,52.4,0.0,15.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,339
2,Conor Hourihane,14.0,ie IRL,CM,29-158,33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,13.0,17.0,76.5,1.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,339
3,Douglas Luiz,6.0,br BRA,CM,22-061,83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,3.0,3.0,2.0,0.1,0.1,0.1,3.0,0.0,31.0,39.0,79.5,6.0,25.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,339
4,Ezri Konsa,15.0,eng ENG,RB,22-260,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,39.0,66.7,0.0,24.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1,339
5,Indiana Vassilev,36.0,us USA,CM,19-144,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,339
6,Jack Grealish,10.0,eng ENG,"FW,LM",24-303,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,0.1,0.1,0.0,2.0,0.0,29.0,37.0,78.4,4.0,35.0,6.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1,339
7,John McGinn,7.0,sct SCO,CM,25-265,58,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,34.0,0.0,0.0,1.0,0.1,0.1,0.2,2.0,0.0,25.0,30.0,83.3,1.0,24.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,339
8,Keinan Davis,39.0,eng ENG,FW,22-147,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.0,88.9,1.0,9.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1,339
9,Kortney Hause,30.0,eng ENG,CB,24-359,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,3.0,1.0,0.1,0.1,0.0,0.0,0.0,18.0,23.0,78.3,1.0,21.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,339
10,Marvelous Nakamba,11.0,zw ZIM,DM,26-172,32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,90.9,3.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1,339
11,Mbwana Samatta,20.0,tz TAN,FW,27-199,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,9.0,66.7,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1,339
12,Neil Taylor,3.0,wls WAL,LB,31-153,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,41.0,70.7,2.0,23.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5.0,6.0,1,339
13,Pepe Reina,29.0,es ESP,GK,37-313,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,69.2,0.0,13.0,0.0,0.0,0.0,6.0,3.0,3.0,66.7,2.4,9.0,17.0,52.9,17.0,4.0,64.7,38.7,9.0,66.7,45.4,11.0,0.0,0.0,0.0,,3.0,5.0,1,339
14,Trézéguet,17.0,eg EGY,"LM,RM",25-282,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,14.0,17.0,82.4,2.0,13.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,339
15,Tyrone Mings,40.0,eng ENG,CB,27-118,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,78.8,5.0,21.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,17.0,40.0,1,339
0,16 Players,,,,,990,3.0,2.0,1.0,1.0,13.0,5.0,3.0,0.0,766.0,11.0,12.0,9.0,2.4,1.6,1.5,26.0,4.0,590.0,677.0,87.1,61.0,439.0,23.0,13.0,9.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,339
1,Aaron Wan-Bissaka,29.0,eng ENG,RB,22-226,65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,51.0,2.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,35.0,43.0,81.4,2.0,21.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,339
2,Anthony Martial,9.0,fr FRA,FW,24-217,78,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,33.0,2.0,3.0,0.0,0.1,0.1,0.0,3.0,1.0,18.0,23.0,78.3,2.0,23.0,2.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,6.0,0,339
3,Brandon Williams,53.0,eng ENG,RB,19-310,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,78.9,2.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,339
4,Bruno Fernandes,18.0,pt POR,AM,25-305,70,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,68.0,1.0,1.0,0.0,1.1,0.3,0.2,5.0,2.0,46.0,61.0,75.4,8.0,38.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,339
5,Daniel James,21.0,wls WAL,RW,22-242,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,66.7,0.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0,339
6,David de Gea,1.0,es ESP,GK,29-245,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,82.1,0.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,5.0,9.0,55.6,19.0,3.0,26.3,28.3,9.0,44.4,29.8,14.0,1.0,7.1,0.0,8.0,0.0,0.0,0,339
7,Fred,17.0,br BRA,AM,27-126,20,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,28.0,30.0,93.3,2.0,21.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0,339
8,Harry Maguire,5.0,eng ENG,CB,27-126,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,61.0,93.4,0.0,40.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,339
9,Luke Shaw,23.0,eng ENG,LB,24-363,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1.0,2.0,2.0,0.0,0.0,0.4,3.0,0.0,58.0,64.0,90.6,8.0,37.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,9.0,0,339
10,Marcus Rashford,10.0,eng ENG,LW,22-252,90,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,71.0,0.0,1.0,2.0,0.6,0.6,0.3,3.0,0.0,48.0,59.0,81.4,10.0,44.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0,339
11,Mason Greenwood,26.0,eng ENG,RW,18-282,78,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,48.0,0.0,0.0,1.0,0.2,0.2,0.0,3.0,1.0,38.0,41.0,92.7,6.0,30.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,5.0,0,339
