index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,xA,xGC,home,game_id
10,Morgan Schneiderlin,2.0,fr FRA,"CM,DM",27-286,87,0,0,0,0,0,0,2,1,30,1,0,1,0.0,0.0,0.0,0,0,20,26,76.9,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,7,0,0.0,2.2,0,19
11,Muhamed Bešić,21.0,ba BIH,CM,24-345,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,2,0.0,2.2,0,19
12,Phil Jagielka,6.0,eng ENG,CB,35-004,90,0,0,0,0,0,0,0,0,39,4,1,2,0.0,0.0,0.0,0,0,18,28,64.3,1,11,0,0,0,,,,,,,,,,,,,,,,,,,,,5,3,0.0,2.2,0,19
13,Tom Davies,26.0,eng ENG,CM,19-052,60,0,0,0,0,1,0,1,0,15,1,1,0,0.0,0.0,0.0,0,0,11,11,100.0,1,3,0,1,1,,,,,,,,,,,,,,,,,,,,,1,2,0.0,2.2,0,19
14,Wayne Rooney,10.0,eng ENG,"FW,RW",31-301,89,1,0,0,0,3,2,1,0,47,1,2,1,0.4,0.4,0.1,3,0,23,34,67.6,3,18,0,1,0,,,,,,,,,,,,,,,,,,,,,32,44,0.3,2.2,0,19
0,13 Players,,,,,990,1,0,0,0,9,3,5,0,409,20,12,17,0.5,0.5,0.3,15,2,168,289,58.1,18,182,10,14,10,,,,,,,,,,,,,,,,,,,,,0,3,0.0,2.9000000000000004,1,20
1,Adam Smith,15.0,eng ENG,RB,26-119,90,0,0,0,0,1,0,1,0,42,3,1,3,0.0,0.0,0.1,2,0,14,24,58.3,1,19,1,3,2,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2.9000000000000004,1,20
2,Andrew Surman,6.0,eng ENG,CM,31-006,90,0,0,0,0,1,0,0,0,38,2,1,2,0.0,0.0,0.1,2,1,24,30,80.0,6,15,0,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2.9000000000000004,1,20
3,Asmir Begović,27.0,ba BIH,GK,30-067,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,11,39,28.2,0,18,0,0,0,8.0,2.0,6.0,75.0,2.1,3.0,29.0,10.3,27.0,3.0,66.7,48.7,12.0,91.7,62.3,18.0,1.0,5.6,0.0,4.5,0,5,0.1,2.9000000000000004,1,20
4,Benik Afobe,9.0,cd COD,FW,24-195,17,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,6,0.1,2.9000000000000004,1,20
5,Charlie Daniels,11.0,eng ENG,LB,30-353,90,1,0,0,0,1,1,0,0,48,1,3,1,0.0,0.0,0.0,1,0,20,37,54.1,1,21,3,0,0,,,,,,,,,,,,,,,,,,,,,0,11,0.3,2.9000000000000004,1,20
6,Dan Gosling,4.0,eng ENG,CM,27-206,90,0,0,0,0,0,0,0,0,29,4,1,2,0.0,0.0,0.0,0,0,12,18,66.7,0,14,1,1,0,,,,,,,,,,,,,,,,,,,,,1,7,0.0,2.9000000000000004,1,20
7,Harry Arter,8.0,ie IRL,CM,27-241,90,0,0,0,0,1,0,1,0,34,2,1,2,0.0,0.0,0.1,2,0,16,23,69.6,4,14,0,0,0,,,,,,,,,,,,,,,,,,,,,5,3,0.0,2.9000000000000004,1,20
8,Jermain Defoe,18.0,eng ENG,FW,34-323,72,0,0,0,0,1,1,0,0,14,1,0,1,0.1,0.1,0.0,2,0,3,7,42.9,1,10,0,0,0,,,,,,,,,,,,,,,,,,,,,7,6,0.0,2.9000000000000004,1,20
9,Joshua King,17.0,no NOR,FW,25-223,90,0,0,0,0,3,1,0,0,31,2,0,2,0.2,0.2,0.0,3,0,9,15,60.0,2,23,4,8,6,,,,,,,,,,,,,,,,,,,,,11,4,0.0,2.9000000000000004,1,20
10,Lys Mousset,31.0,fr FRA,FW,21-199,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,3,3,0.0,2.9000000000000004,1,20
11,Nathan Aké,5.0,nl NED,CB,22-189,90,0,0,0,0,0,0,1,0,32,1,0,0,0.0,0.0,0.0,0,0,16,20,80.0,0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,5,1,0.1,2.9000000000000004,1,20
12,Steve Cook,3.0,eng ENG,CB,26-129,90,0,0,0,0,1,0,1,0,54,3,3,3,0.0,0.0,0.0,1,0,18,42,42.9,0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,2,0,0.0,2.9000000000000004,1,20
13,Tyrone Mings,26.0,eng ENG,CB,24-166,90,0,0,0,0,0,0,1,0,43,1,2,1,0.0,0.0,0.0,2,1,23,32,71.9,3,18,0,0,0,,,,,,,,,,,,,,,,,,,,,35,49,0.5,2.9000000000000004,1,20
0,14 Players,,,,,989,2,2,0,0,19,8,6,1,804,13,12,9,1.4,1.4,1.1,31,4,569,675,84.3,72,474,31,18,13,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.8,0,20
1,Benjamin Mendy,22.0,fr FRA,LB,23-040,90,0,0,0,0,0,0,1,0,73,0,3,1,0.0,0.0,0.2,3,0,51,65,78.5,4,39,3,2,1,,,,,,,,,,,,,,,,,,,,,1,0,0.0,0.8,0,20
2,Bernardo Silva,20.0,pt POR,RW,23-016,65,0,0,0,0,1,1,0,0,47,2,0,1,0.1,0.1,0.0,2,0,31,37,83.8,3,32,5,2,2,,,,,,,,,,,,,,,,,,,,,0,3,0.0,0.8,0,20
3,Danilo,3.0,br BRA,RB,26-042,90,0,1,0,0,2,1,0,0,88,1,1,1,0.1,0.1,0.1,2,1,60,77,77.9,6,43,1,0,0,,,,,,,,,,,,,,,,,,,,,1,4,0.1,0.8,0,20
4,David Silva,21.0,es ESP,LM,31-230,89,0,1,0,0,2,0,1,0,87,0,0,1,0.1,0.1,0.5,5,1,68,80,85.0,9,63,7,3,3,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.8,0,20
5,Ederson,31.0,br BRA,GK,24-009,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,17,19,89.5,0,12,0,0,0,3.0,1.0,2.0,66.7,1.2,1.0,3.0,33.3,18.0,6.0,11.1,24.9,1.0,100.0,87.0,7.0,2.0,28.6,0.0,8.7,2,4,0.4,0.8,0,20
6,Fernandinho,25.0,br BRA,CM,32-114,90,0,0,0,0,2,2,0,0,86,2,0,1,0.1,0.1,0.0,4,0,60,70,85.7,9,52,2,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.8,0,20
7,Gabriel Jesus,33.0,br BRA,"FW,LW",20-145,81,1,0,0,0,3,1,0,0,35,1,0,1,0.5,0.5,0.0,3,1,21,24,87.5,2,15,1,2,1,,,,,,,,,,,,,,,,,,,,,6,8,0.0,0.8,0,20
8,John Stones,5.0,eng ENG,"CB,LM",23-090,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,12,0.2,0.8,0,20
9,Kevin De Bruyne,17.0,be BEL,RM,26-059,90,0,0,0,0,0,0,0,0,107,2,1,0,0.0,0.0,0.3,7,0,83,101,82.2,23,70,7,1,1,,,,,,,,,,,,,,,,,,,,,3,7,0.1,0.8,0,20
10,Leroy Sané,19.0,de GER,"LW,CM",21-227,9,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,7,10,0.0,0.8,0,20
11,Nicolás Otamendi,30.0,ar ARG,CB,29-195,90,0,0,0,0,2,0,1,0,105,3,6,0,0.2,0.2,0.0,2,0,79,86,91.9,9,63,1,1,1,,,,,,,,,,,,,,,,,,,,,11,3,0.0,0.8,0,20
12,Raheem Sterling,7.0,eng ENG,"LW,RW",22-261,89,1,0,0,0,4,2,2,1,51,0,1,2,0.2,0.2,0.0,3,1,21,33,63.6,2,32,3,5,2,,,,,,,,,,,,,,,,,,,,,5,4,0.1,0.8,0,20
13,Sergio Agüero,10.0,ar ARG,FW,29-085,25,0,0,0,0,2,1,0,0,9,0,0,0,0.1,0.1,0.0,0,0,6,6,100.0,1,6,1,1,1,,,,,,,,,,,,,,,,,,,,,0,1,0.0,0.8,0,20
14,Vincent Kompany,4.0,be BEL,CB,31-138,90,0,0,0,0,1,0,1,0,89,2,0,1,0.1,0.1,0.0,0,0,70,73,95.9,4,44,0,0,0,,,,,,,,,,,,,,,,,,,,,36,57,1.1,0.8,0,20
0,14 Players,,,,,990,3,3,0,0,17,8,1,0,422,14,15,10,2.3,2.3,2.2,31,6,195,316,61.7,29,221,16,16,8,,,,,,,,,,,,,,,,,,,,,0,5,0.1,1.1,1,21
1,Aleksandar Mitrović,45.0,rs SRB,FW,22-344,19,1,0,0,0,3,2,0,0,11,0,0,0,1.1,1.1,0.1,3,1,5,7,71.4,0,7,2,1,1,,,,,,,,,,,,,,,,,,,,,0,1,0.1,1.1,1,21
2,Ayoze Pérez,17.0,es ESP,AM,24-028,90,0,1,0,0,3,1,0,0,40,0,0,3,0.1,0.1,0.8,4,1,16,24,66.7,4,31,4,3,1,,,,,,,,,,,,,,,,,,,,,1,4,0.2,1.1,1,21
3,Chancel Mbemba,18.0,cd COD,LB,23-018,90,0,0,0,0,0,0,0,0,48,4,5,0,0.0,0.0,0.0,3,0,17,30,56.7,2,19,2,4,2,,,,,,,,,,,,,,,,,,,,,2,6,0.3,1.1,1,21
4,Christian Atsu,30.0,gh GHA,LW,25-228,90,0,1,0,0,2,1,0,0,34,1,2,5,0.1,0.1,0.4,2,1,13,18,72.2,3,19,3,4,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.1,1,21
5,Ciaran Clark,2.0,ie IRL,CB,27-334,90,1,0,0,0,1,1,0,0,33,1,1,0,0.3,0.3,0.0,1,0,15,24,62.5,0,13,0,0,0,,,,,,,,,,,,,,,,,,,,,1,4,0.2,1.1,1,21
6,Isaac Hayden,14.0,jm JAM,DM,22-157,81,0,0,0,0,1,0,0,0,30,0,2,0,0.0,0.0,0.1,4,1,19,27,70.4,4,20,1,0,0,,,,,,,,,,,,,,,,,,,,,1,9,0.0,1.1,1,21
7,Jacob Murphy,7.0,eng ENG,RW,22-183,3,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,0.2,1.1,1,21
8,Jamaal Lascelles,6.0,eng ENG,CB,23-288,90,0,0,0,0,0,0,0,0,23,1,0,0,0.0,0.0,0.0,0,0,10,18,55.6,1,10,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.1,1,21
9,Javier Manquillo,19.0,es ESP,RB,23-113,90,0,0,0,0,0,0,0,0,35,0,2,0,0.0,0.0,0.0,2,0,17,29,58.6,0,14,1,0,0,,,,,,,,,,,,,,,,,,,,,5,5,0.0,1.1,1,21
10,Joselu,21.0,es ESP,FW,27-152,71,1,0,0,0,2,1,0,0,32,1,1,2,0.4,0.4,0.1,3,0,17,25,68.0,3,26,0,0,0,,,,,,,,,,,,,,,,,,,,,5,3,0.0,1.1,1,21
11,Matt Ritchie,11.0,sct SCO,RW,27-350,87,0,1,0,0,4,1,0,0,52,4,1,0,0.2,0.2,0.3,2,1,23,40,57.5,7,29,1,1,1,,,,,,,,,,,,,,,,,,,,,4,3,0.1,1.1,1,21
12,Mikel Merino,23.0,es ESP,DM,21-065,90,0,0,0,0,1,1,1,0,46,2,1,0,0.0,0.0,0.3,5,1,21,38,55.3,5,19,2,3,2,,,,,,,,,,,,,,,,,,,,,3,2,0.0,1.1,1,21
13,Mohamed Diamé,10.0,sn SEN,DM,30-073,9,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.1,1,0,2,2,100.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.1,1,21
14,Rob Elliot,1.0,ie IRL,GK,31-118,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,1,0,18,30,60.0,0,12,0,0,0,3.0,0.0,3.0,100.0,0.2,12.0,22.0,54.5,24.0,5.0,70.8,46.7,6.0,83.3,56.5,14.0,3.0,21.4,1.0,9.6,22,46,1.2,1.1,1,21
0,14 Players,,,,,990,0,0,0,0,8,3,3,0,628,17,7,9,0.6,0.6,0.1,13,0,394,528,74.6,31,314,7,16,8,,,,,,,,,,,,,,,,,,,,,0,0,0.0,4.5,0,21
1,Aaron Cresswell,3.0,eng ENG,LB,27-254,90,0,0,0,0,2,1,0,0,65,0,1,1,0.1,0.1,0.0,2,0,45,56,80.4,8,26,1,0,0,,,,,,,,,,,,,,,,,,,,,1,6,0.0,4.5,0,21
2,André Ayew,20.0,gh GHA,"AM,LW",27-252,69,0,0,0,0,1,0,0,0,24,4,0,0,0.0,0.0,0.0,0,0,11,17,64.7,1,9,1,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,4.5,0,21
3,Angelo Ogbonna,21.0,it ITA,CB,29-095,90,0,0,0,0,0,0,0,0,82,1,0,1,0.0,0.0,0.0,0,0,57,75,76.0,1,44,1,0,0,,,,,,,,,,,,,,,,,,,,,0,6,0.0,4.5,0,21
4,Cheikhou Kouyaté,8.0,sn SEN,DM,27-248,20,0,0,0,0,0,0,0,0,16,1,1,0,0.0,0.0,0.0,0,0,12,13,92.3,0,11,0,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0.0,4.5,0,21
5,Declan Rice,41.0,eng ENG,DM,18-224,45,0,0,0,0,0,0,0,0,21,4,0,1,0.0,0.0,0.0,0,0,14,14,100.0,2,11,1,0,0,,,,,,,,,,,,,,,,,,,,,2,5,0.0,4.5,0,21
6,Diafra Sakho,15.0,sn SEN,"AM,LW",27-245,21,0,0,0,0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,4.5,0,21
7,Edimilson Fernandes,31.0,ch SUI,"DM,LW",21-133,90,0,0,0,0,1,0,1,0,49,0,1,0,0.0,0.0,0.0,0,0,35,45,77.8,3,35,1,1,1,,,,,,,,,,,,,,,,,,,,,1,2,0.0,4.5,0,21
8,James Collins,19.0,wls WAL,CB,34-003,90,0,0,0,0,0,0,0,0,75,1,0,1,0.0,0.0,0.0,0,0,49,66,74.2,0,39,0,1,1,,,,,,,,,,,,,,,,,,,,,0,2,0.0,4.5,0,21
9,Javier Hernández,17.0,mx MEX,FW,29-086,90,0,0,0,0,2,2,1,0,21,3,0,0,0.4,0.4,0.0,3,0,11,11,100.0,2,13,0,2,1,,,,,,,,,,,,,,,,,,,,,2,3,0.0,4.5,0,21
10,Joe Hart,25.0,eng ENG,GK,30-129,90,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0,0,24,46,52.2,0,23,0,1,1,8.0,3.0,5.0,62.5,3.3,14.0,34.0,41.2,35.0,6.0,65.7,46.5,11.0,100.0,61.1,18.0,0.0,0.0,0.0,8.0,3,4,0.0,4.5,0,21
11,Manuel Lanzini,10.0,ar ARG,"AM,LW",24-192,45,0,0,0,0,1,0,0,0,44,0,0,1,0.0,0.0,0.0,0,0,35,39,89.7,4,23,0,1,0,,,,,,,,,,,,,,,,,,,,,7,1,0.0,4.5,0,21
12,Mark Noble,16.0,eng ENG,DM,30-110,70,0,0,0,0,0,0,0,0,57,1,2,0,0.0,0.0,0.0,2,0,35,49,71.4,3,26,0,0,0,,,,,,,,,,,,,,,,,,,,,7,8,0.0,4.5,0,21
13,Michail Antonio,30.0,jm JAM,RW,27-151,90,0,0,0,0,1,0,0,0,41,0,0,3,0.0,0.0,0.1,3,0,14,25,56.0,1,21,2,8,2,,,,,,,,,,,,,,,,,,,,,0,0,0.0,4.5,0,21
14,Pablo Zabaleta,5.0,ar ARG,RB,32-222,90,0,0,0,0,0,0,0,0,81,2,2,1,0.0,0.0,0.0,3,0,51,71,71.8,6,31,0,1,1,,,,,,,,,,,,,,,,,,,,,24,41,0.1,4.5,0,21
0,14 Players,,,,,923,0,0,0,0,8,0,0,1,470,10,8,13,0.3,0.3,0.3,14,0,275,375,73.3,37,262,13,11,8,,,,,,,,,,,,,,,,,,,,,0,2,0.0,2.2,1,22
1,Abdoulaye Doucouré,16.0,ml MLI,"CM,RM",24-237,90,0,0,0,0,0,0,0,0,64,1,1,3,0.0,0.0,0.0,4,0,45,58,77.6,4,39,3,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2.2,1,22
2,Andre Gray,18.0,jm JAM,FW,26-061,82,0,0,0,0,1,0,0,0,16,0,0,0,0.1,0.1,0.0,0,0,7,13,53.8,1,12,0,0,0,,,,,,,,,,,,,,,,,,,,,1,6,0.0,2.2,1,22
3,André Carrillo,28.0,pe PER,RM,26-073,44,0,0,0,0,1,0,0,0,18,1,0,0,0.0,0.0,0.0,0,0,11,14,78.6,0,11,1,2,1,,,,,,,,,,,,,,,,,,,,,0,1,0.0,2.2,1,22
4,Christian Kabasele,27.0,be BEL,CB,26-183,90,0,0,0,0,0,0,0,0,42,4,1,1,0.0,0.0,0.0,1,0,23,29,79.3,4,23,0,0,0,,,,,,,,,,,,,,,,,,,,,2,1,0.0,2.2,1,22
5,Craig Cathcart,15.0,nir NIR,RB,28-201,19,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,2.2,1,22
6,Heurelho Gomes,1.0,br BRA,GK,36-192,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,13,26,50.0,0,7,0,0,0,2.0,0.0,2.0,100.0,0.5,9.0,22.0,40.9,13.0,1.0,76.9,49.1,13.0,92.3,61.8,27.0,0.0,0.0,0.0,7.2,4,4,0.0,2.2,1,22
7,Kiko Femenía,21.0,es ESP,"LB,RB",26-205,90,0,0,0,0,1,0,0,0,74,1,2,1,0.0,0.0,0.1,2,0,49,59,83.1,5,31,0,1,1,,,,,,,,,,,,,,,,,,,,,1,4,0.1,2.2,1,22
8,Miguel Britos,3.0,uy URU,LB,32-040,23,0,0,0,0,0,0,0,1,20,0,0,0,0.0,0.0,0.0,0,0,18,19,94.7,4,13,0,0,0,,,,,,,,,,,,,,,,,,,,,3,7,0.0,2.2,1,22
9,Nathaniel Chalobah,14.0,eng ENG,"CM,LM",22-257,90,0,0,0,0,2,0,0,0,56,0,1,1,0.1,0.1,0.0,1,0,33,44,75.0,8,37,1,2,1,,,,,,,,,,,,,,,,,,,,,1,0,0.0,2.2,1,22
10,Nordin Amrabat,7.0,ma MAR,RW,30-148,27,0,0,0,0,0,0,0,0,15,0,0,1,0.0,0.0,0.0,1,0,7,14,50.0,2,13,0,1,1,,,,,,,,,,,,,,,,,,,,,8,4,0.0,2.2,1,22
11,Richarlison,11.0,br BRA,"LM,LW",20-108,90,0,0,0,0,3,0,0,0,44,2,2,2,0.1,0.1,0.1,4,0,16,27,59.3,2,32,7,4,3,,,,,,,,,,,,,,,,,,,,,10,2,0.0,2.2,1,22
12,Sebastian Prödl,5.0,at AUT,CB,30-066,90,0,0,0,0,0,0,0,0,42,0,1,2,0.0,0.0,0.0,0,0,23,26,88.5,4,19,0,0,0,,,,,,,,,,,,,,,,,,,,,4,2,0.0,2.2,1,22
13,Tom Cleverley,8.0,eng ENG,"RB,CM",28-014,90,0,0,0,0,0,0,0,0,43,1,0,2,0.0,0.0,0.1,1,0,25,40,62.5,2,19,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,2.2,1,22
14,Troy Deeney,9.0,eng ENG,FW,29-058,8,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,4,1,0,0,,,,,,,,,,,,,,,,,,,,,34,36,0.3,2.2,1,22
0,14 Players,,,,,990,0,0,0,0,16,2,1,0,589,12,7,10,1.1,1.1,0.9,27,0,391,494,79.1,54,315,19,11,5,,,,,,,,,,,,,,,,,,,,,0,2,0.0,0.6000000000000001,0,22
1,Anthony Knockaert,11.0,fr FRA,RM,25-279,80,0,0,0,0,4,2,0,0,55,0,0,1,0.2,0.2,0.2,4,0,33,43,76.7,6,35,4,3,1,,,,,,,,,,,,,,,,,,,,,2,1,0.2,0.6000000000000001,0,22
2,Bruno,2.0,es ESP,RB,36-329,45,0,0,0,0,0,0,1,0,30,0,0,0,0.0,0.0,0.0,2,0,18,24,75.0,2,9,0,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.6000000000000001,0,22
3,Dale Stephens,6.0,eng ENG,CM,28-075,90,0,0,0,0,1,0,0,0,68,3,0,3,0.1,0.1,0.0,2,0,51,61,83.6,12,39,3,0,0,,,,,,,,,,,,,,,,,,,,,1,5,0.1,0.6000000000000001,0,22
4,Davy Pröpper,24.0,nl NED,CM,25-358,90,0,0,0,0,1,0,0,0,57,3,0,1,0.0,0.0,0.0,3,0,42,50,84.0,6,36,0,1,0,,,,,,,,,,,,,,,,,,,,,0,6,0.0,0.6000000000000001,0,22
5,Jamie Murphy,15.0,sct SCO,FW,27-363,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,0,4,0.1,0.6000000000000001,0,22
6,José Izquierdo,19.0,co COL,RM,25-050,10,0,0,0,0,1,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,6,1,0,0,,,,,,,,,,,,,,,,,,,,,0,6,0.1,0.6000000000000001,0,22
7,Lewis Dunk,5.0,eng ENG,CB,25-278,90,0,0,0,0,2,0,0,0,69,0,2,2,0.4,0.4,0.0,1,0,52,59,88.1,7,43,5,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.6000000000000001,0,22
8,Liam Rosenior,23.0,eng ENG,RB,33-048,45,0,0,0,0,0,0,0,0,24,1,1,1,0.0,0.0,0.0,0,0,15,20,75.0,2,9,0,0,0,,,,,,,,,,,,,,,,,,,,,0,6,0.0,0.6000000000000001,0,22
9,Markus Suttner,29.0,at AUT,LB,30-132,90,0,0,0,0,1,0,0,0,60,2,1,1,0.0,0.0,0.0,3,0,50,56,89.3,7,29,1,0,0,,,,,,,,,,,,,,,,,,,,,3,6,0.0,0.6000000000000001,0,22
10,Mathew Ryan,1.0,au AUS,GK,25-140,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,1,0,25,30,83.3,0,16,0,0,0,0.0,0.0,0.0,,0.0,7.0,12.0,58.3,24.0,10.0,37.5,34.5,6.0,50.0,41.8,10.0,4.0,40.0,0.0,6.4,11,7,0.1,0.6000000000000001,0,22
11,Pascal Groß,13.0,de GER,FW,26-072,89,0,0,0,0,1,0,0,0,46,1,0,1,0.1,0.1,0.2,5,0,19,35,54.3,4,16,1,1,1,,,,,,,,,,,,,,,,,,,,,5,3,0.0,0.6000000000000001,0,22
12,Shane Duffy,22.0,ie IRL,CB,25-237,90,0,0,0,0,1,0,0,0,73,1,2,0,0.1,0.1,0.1,1,0,48,59,81.4,0,31,0,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0.0,0.6000000000000001,0,22
13,Solly March,20.0,eng ENG,LM,23-037,90,0,0,0,0,2,0,0,0,46,0,0,0,0.0,0.0,0.2,4,0,26,38,68.4,8,31,4,3,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.6000000000000001,0,22
14,Tomer Hemed,10.0,il ISR,FW,30-116,90,0,0,0,0,2,0,0,0,22,0,1,0,0.2,0.2,0.0,1,0,7,14,50.0,0,13,0,0,0,,,,,,,,,,,,,,,,,,,,,23,46,0.8,0.6000000000000001,0,22
0,14 Players,,,,,990,0,0,0,0,16,6,0,0,548,17,11,9,1.4,1.4,1.1,28,0,302,443,68.2,36,277,20,12,8,,,,,,,,,,,,,,,,,,,,,0,5,0.0,1.3,1,23
1,Aaron Mooy,10.0,au AUS,"DM,CM",26-345,90,0,0,0,0,1,0,0,0,70,2,0,0,0.0,0.0,0.0,5,0,51,66,77.3,7,47,1,2,1,,,,,,,,,,,,,,,,,,,,,0,3,0.2,1.3,1,23
2,Chris Löwe,15.0,de GER,LB,28-132,90,0,0,0,0,0,0,0,0,67,2,5,1,0.0,0.0,0.0,0,0,39,55,70.9,7,32,2,1,1,,,,,,,,,,,,,,,,,,,,,1,4,0.1,1.3,1,23
3,Christopher Schindler,26.0,de GER,CB,27-119,90,0,0,0,0,0,0,0,0,38,1,0,1,0.0,0.0,0.0,0,0,18,26,69.2,1,12,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,0.2,1.3,1,23
4,Collin Quaner,23.0,de GER,LM,26-069,3,0,0,0,0,0,0,0,0,2,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.3,1,23
5,Danny Williams,19.0,us USA,"CM,DM",28-171,30,0,0,0,0,1,0,0,0,21,0,0,1,0.1,0.1,0.0,1,0,13,18,72.2,2,12,1,0,0,,,,,,,,,,,,,,,,,,,,,0,9,0.0,1.3,1,23
6,Elias Kachunga,9.0,cd COD,"RW,LM",25-126,87,0,0,0,0,2,1,0,0,33,1,0,0,0.4,0.4,0.1,5,0,14,25,56.0,3,17,4,2,1,,,,,,,,,,,,,,,,,,,,,0,3,0.3,1.3,1,23
7,Jonas Lössl,1.0,dk DEN,GK,28-206,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,27,39,69.2,0,18,0,0,0,2.0,0.0,2.0,100.0,0.1,11.0,22.0,50.0,29.0,6.0,55.2,44.7,10.0,60.0,47.1,5.0,1.0,20.0,1.0,16.0,1,4,0.0,1.3,1,23
8,Kasey Palmer,45.0,jm JAM,"FW,AM",20-290,35,0,0,0,0,1,0,0,0,24,0,0,1,0.0,0.0,0.1,3,0,17,20,85.0,3,16,3,2,2,,,,,,,,,,,,,,,,,,,,,1,6,0.1,1.3,1,23
9,Mathias Jørgensen,25.0,dk DEN,CB,27-125,90,0,0,0,0,1,1,0,0,42,0,3,1,0.0,0.0,0.0,0,0,15,29,51.7,4,17,2,0,0,,,,,,,,,,,,,,,,,,,,,2,8,0.0,1.3,1,23
10,Philip Billing,8.0,dk DEN,DM,21-076,60,0,0,0,0,0,0,0,0,29,2,2,0,0.0,0.0,0.4,2,0,16,24,66.7,1,16,0,1,0,,,,,,,,,,,,,,,,,,,,,9,5,0.0,1.3,1,23
11,Rajiv van La Parra,17.0,nl NED,LW,26-083,55,0,0,0,0,2,0,0,0,23,1,0,0,0.1,0.1,0.1,1,0,13,18,72.2,1,20,3,2,2,,,,,,,,,,,,,,,,,,,,,6,3,0.0,1.3,1,23
12,Steve Mounié,24.0,bj BEN,FW,22-331,90,0,0,0,0,5,2,0,0,35,4,0,1,0.6,0.6,0.0,0,0,14,24,58.3,2,15,0,0,0,,,,,,,,,,,,,,,,,,,,,2,4,0.1,1.3,1,23
