index,Player,#_x,Nation,Pos_x,Age,Min,Gls,Ast,PK,PKatt,Sh_x,SoT,CrdY_x,CrdR_x,Touches,Tkl_x,Int_x,Blocks_x,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,#_y,Pos_y,Tkl_y,TklW_x,Def 3rd,Mid 3rd,Att 3rd,Tkl_y,Att_y,Tkl%,Lost_x,Blocks_y,Sh_y,Pass,Int_y,Tkl+Int,Clr,Err,#,Pos,CrdY_y,CrdR_y,2CrdY,Fls,Fld,Off,Crs,Int,TklW_y,PKwon,PKcon,OG,Recov,Won,Lost_y,Won%,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,home,game_id
9,Harry Wilson,8.0,wls WAL,"RW,LW",27-162,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,8.0,"RW,LW",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8.0,"RW,LW",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,21
10,Issa Diop,31.0,fr FRA,CB,27-235,90,0,0,0,0,1,0,0,0,56,2,0,2,0.2,0.2,0.0,0,0,42,47,89.4,2,34,0,0,0,31.0,CB,2,1,1,1,0,0,2,0.0,2,2,1,1,0,2,2,0,31.0,CB,0,0,0,1,0,0,0,0,1,0,0,0,1,2,1,66.7,,,,,,,,,,,,,,,,,,,,,0,21
11,Kenny Tete,2.0,nl NED,RB,28-327,90,0,0,0,0,1,0,0,0,60,3,0,2,0.0,0.0,0.0,0,0,40,51,78.4,1,25,1,0,0,2.0,RB,3,2,2,0,1,2,4,50.0,2,2,1,1,0,3,1,0,2.0,RB,0,0,0,0,1,0,1,0,2,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,0,21
12,Raúl Jiménez,7.0,mx MEX,FW,33-118,12,0,0,0,0,1,1,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,3,1,0,0,7.0,FW,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,7.0,FW,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,21
13,Rodrigo Muniz,9.0,br BRA,FW,23-119,78,0,0,0,0,2,1,0,0,14,0,0,0,0.3,0.3,0.0,0,0,6,8,75.0,3,8,0,0,0,9.0,FW,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,9.0,FW,0,0,0,2,3,0,0,0,0,0,0,0,0,4,3,57.1,,,,,,,,,,,,,,,,,,,,,0,21
14,Sander Berge,16.0,no NOR,DM,26-199,19,0,0,0,0,0,0,0,0,12,2,0,0,0.0,0.0,0.1,1,0,10,10,100.0,1,6,0,0,0,16.0,DM,2,1,1,1,0,0,0,,0,0,0,0,0,2,0,0,16.0,DM,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,21
15,Saša Lukić,20.0,rs SRB,"CM,DM",28-018,86,0,0,0,0,0,0,1,0,45,1,3,1,0.0,0.0,0.0,0,0,36,38,94.7,3,25,2,1,0,20.0,"CM,DM",1,0,0,1,0,0,1,0.0,1,1,1,0,3,4,1,0,20.0,"CM,DM",1,0,0,3,2,0,0,3,0,0,0,0,3,2,0,100.0,,,,,,,,,,,,,,,,,,,,,0,21
0,15 Players,,,,,990,1,1,0,0,16,5,3,0,525,17,10,9,1.0,1.0,1.0,30,2,312,412,75.7,38,275,25,21,8,,,17,12,7,10,0,6,14,42.9,8,9,3,6,10,27,13,0,,,3,0,0,15,17,4,23,10,12,0,0,0,44,14,16,46.7,,,,,,,,,,,,,,,,,,,,,1,22
1,Anthony Elanga,21.0,se SWE,RW,22-126,89,0,0,0,0,1,0,0,0,29,0,0,0,0.0,0.0,0.1,2,0,17,23,73.9,1,17,4,1,0,21.0,RW,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,21.0,RW,0,0,0,0,1,0,8,0,0,0,0,0,2,0,3,0.0,,,,,,,,,,,,,,,,,,,,,1,22
2,Callum Hudson-Odoi,14.0,eng ENG,LW,23-298,79,0,0,0,0,3,0,0,0,28,1,1,2,0.1,0.1,0.0,5,1,16,21,76.2,3,17,3,1,1,14.0,LW,1,1,0,1,0,1,1,100.0,0,2,0,2,1,2,0,0,14.0,LW,0,0,0,0,3,1,2,1,1,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,22
3,Chris Wood,11.0,nz NZL,FW,32-268,90,1,0,0,0,5,3,0,0,35,0,1,0,0.5,0.5,0.0,2,0,15,19,78.9,3,25,2,2,1,11.0,FW,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,11.0,FW,0,0,0,1,3,3,0,1,0,0,0,0,1,2,3,40.0,,,,,,,,,,,,,,,,,,,,,1,22
4,Elliot Anderson,8.0,eng ENG,DM,21-299,89,0,1,0,0,1,0,1,0,58,4,0,1,0.0,0.0,0.1,4,1,37,47,78.7,2,34,1,5,2,8.0,DM,4,4,2,2,0,2,3,66.7,1,1,0,1,0,4,0,0,8.0,DM,1,0,0,1,1,0,5,0,4,0,0,0,6,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,22
5,Ibrahim Sangaré,6.0,ci CIV,DM,26-273,57,0,0,0,0,0,0,1,0,38,7,1,1,0.0,0.0,0.0,2,0,21,24,87.5,2,18,0,0,0,6.0,DM,7,4,2,5,0,1,4,25.0,3,1,0,1,1,8,1,0,6.0,DM,1,0,0,3,3,0,0,1,4,0,0,0,2,2,1,66.7,,,,,,,,,,,,,,,,,,,,,1,22
6,Jota Silva,20.0,pt POR,RW,25-030,1,0,0,0,0,0,0,0,0,6,0,1,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,2,0,20.0,RW,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,20.0,RW,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,22
7,Matz Sels,26.0,be BEL,GK,32-187,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,10,22,45.5,0,13,0,0,0,26.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26.0,GK,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,2.0,1.0,1.0,50.0,0.6,4.0,15.0,26.7,19.0,1.0,78.9,49.0,2.0,0.0,13.0,6.0,0.0,0.0,0.0,5.7,1,22
8,Morgan Gibbs-White,10.0,eng ENG,AM,24-217,90,0,0,0,0,3,2,1,0,49,0,0,0,0.1,0.1,0.4,5,0,30,38,78.9,9,29,2,3,1,10.0,AM,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,10.0,AM,1,0,0,2,1,0,0,0,0,0,0,0,7,2,0,100.0,,,,,,,,,,,,,,,,,,,,,1,22
9,Murillo,5.0,br BRA,CB,22-058,90,0,0,0,0,0,0,0,0,71,2,0,3,0.0,0.0,0.0,1,0,50,63,79.4,5,32,2,0,0,5.0,CB,2,1,1,1,0,1,1,100.0,0,3,3,0,0,2,3,0,5.0,CB,0,0,0,1,0,0,0,0,1,0,0,0,4,2,0,100.0,,,,,,,,,,,,,,,,,,,,,1,22
10,Neco Williams,7.0,wls WAL,RB,23-140,90,0,0,0,0,1,0,0,0,39,2,0,0,0.1,0.1,0.0,1,0,21,33,63.6,2,18,3,1,0,7.0,RB,2,1,2,0,0,0,2,0.0,2,0,0,0,0,2,2,0,7.0,RB,0,0,0,2,2,0,1,0,1,0,0,0,3,2,1,66.7,,,,,,,,,,,,,,,,,,,,,1,22
11,Nikola Milenković,31.0,rs SRB,CB,26-324,90,0,0,0,0,0,0,0,0,46,1,1,0,0.0,0.0,0.0,1,0,38,42,90.5,2,21,0,0,0,31.0,CB,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,1,0,31.0,CB,0,0,0,3,0,0,0,1,1,0,0,0,6,2,2,50.0,,,,,,,,,,,,,,,,,,,,,1,22
12,Ola Aina,34.0,ng NGA,LB,27-328,90,0,0,0,0,1,0,0,0,67,0,5,0,0.0,0.0,0.1,2,0,41,56,73.2,9,33,6,2,1,34.0,LB,0,0,0,0,0,0,0,,0,0,0,0,5,5,0,0,34.0,LB,0,0,0,0,2,0,5,5,0,0,0,0,8,1,2,33.3,,,,,,,,,,,,,,,,,,,,,1,22
13,Ramón Sosa,24.0,py PAR,LW,25-000,11,0,0,0,0,1,0,0,0,13,0,0,0,0.1,0.1,0.2,3,0,3,7,42.9,0,7,2,2,1,24.0,LW,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,24.0,LW,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,22
14,Ryan Yates,22.0,eng ENG,DM,26-284,33,0,0,0,0,0,0,0,0,21,0,0,1,0.0,0.0,0.1,2,0,12,15,80.0,0,9,0,2,1,22.0,DM,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,22.0,DM,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,22
0,16 Players,,,,,990,1,1,0,0,11,2,4,0,520,23,10,14,0.7,0.7,0.5,18,1,292,383,76.2,21,275,11,19,8,,,23,14,9,11,3,8,16,50.0,8,14,6,8,10,33,27,0,,,4,0,0,18,13,0,7,10,14,0,0,0,44,16,14,53.3,,,,,,,,,,,,,,,,,,,,,0,22
1,André,7.0,br BRA,FW,23-046,5,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,0,0,0,0,7.0,FW,1,0,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0,7.0,FW,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,0,22
2,Craig Dawson,15.0,eng ENG,CB,34-117,90,0,0,0,0,0,0,0,0,64,2,0,2,0.0,0.0,0.0,0,0,42,52,80.8,1,31,0,1,0,15.0,CB,2,1,1,0,1,2,2,100.0,0,2,2,0,0,2,7,0,15.0,CB,0,0,0,1,1,0,0,0,1,0,0,0,4,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,22
3,Gonçalo Guedes,29.0,pt POR,RM,27-276,16,0,0,0,0,0,0,0,0,10,0,2,2,0.0,0.0,0.0,1,0,1,1,100.0,0,6,0,1,0,29.0,RM,0,0,0,0,0,0,2,0.0,2,2,0,2,2,2,1,0,29.0,RM,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,22
4,Hwang Hee-chan,11.0,kr KOR,LM,28-218,31,0,0,0,0,0,0,0,0,10,1,0,2,0.0,0.0,0.0,2,0,5,7,71.4,0,6,1,0,0,11.0,LM,1,0,0,0,1,0,0,,0,2,0,2,0,1,0,0,11.0,LM,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,33.3,,,,,,,,,,,,,,,,,,,,,0,22
5,Jean-Ricner Bellegarde,27.0,fr FRA,RM,26-065,74,1,0,0,0,2,1,1,0,34,0,1,2,0.1,0.1,0.0,1,0,18,21,85.7,1,23,1,2,0,27.0,RM,0,0,0,0,0,0,0,,0,2,0,2,1,1,1,0,27.0,RM,1,0,0,3,0,0,0,1,0,0,0,0,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,22
6,João Gomes,8.0,br BRA,CM,23-201,59,0,0,0,0,1,0,1,0,28,4,0,0,0.1,0.1,0.0,0,0,18,20,90.0,2,15,1,0,0,8.0,CM,4,3,1,3,0,0,4,0.0,4,0,0,0,0,4,2,0,8.0,CM,1,0,0,4,0,0,0,0,3,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,22
7,Jørgen Strand Larsen,9.0,no NOR,FW,24-207,85,0,0,0,0,0,0,0,0,22,0,1,0,0.0,0.0,0.1,1,0,9,13,69.2,1,10,0,0,0,9.0,FW,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,9.0,FW,0,0,0,1,1,0,0,1,0,0,0,0,1,2,2,50.0,,,,,,,,,,,,,,,,,,,,,0,22
8,Mario Lemina,5.0,ga GAB,CM,30-365,90,0,1,0,0,0,0,1,0,51,8,2,1,0.0,0.0,0.0,3,1,26,33,78.8,4,24,1,2,1,5.0,CM,8,5,5,3,0,3,3,100.0,0,1,0,1,2,10,2,0,5.0,CM,1,0,0,0,2,0,0,2,5,0,0,0,9,0,0,,,,,,,,,,,,,,,,,,,,,,0,22
9,Matheus Cunha,12.0,br BRA,FW,25-096,90,0,0,0,0,4,0,0,0,51,1,0,0,0.2,0.2,0.2,4,0,28,35,80.0,4,28,6,7,4,12.0,FW,1,1,0,1,0,0,0,,0,0,0,0,0,1,3,0,12.0,FW,0,0,0,3,4,0,3,0,1,0,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,22
10,Matt Doherty,2.0,ie IRL,RB,32-228,16,0,0,0,0,0,0,0,0,15,1,0,1,0.0,0.0,0.0,0,0,6,13,46.2,0,2,0,0,0,2.0,RB,1,0,0,1,0,0,0,,0,1,1,0,0,1,0,0,2.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,22
11,Nélson Semedo,22.0,pt POR,RB,30-289,74,0,0,0,0,0,0,0,0,45,3,0,1,0.0,0.0,0.0,0,0,27,34,79.4,1,24,1,1,0,22.0,RB,3,2,1,2,0,1,1,100.0,0,1,0,1,0,3,4,0,22.0,RB,0,0,0,0,1,0,0,0,2,0,0,0,4,3,1,75.0,,,,,,,,,,,,,,,,,,,,,0,22
12,Rayan Aït-Nouri,3.0,dz ALG,LM,23-086,59,0,0,0,0,2,1,0,0,25,1,0,0,0.3,0.3,0.2,3,0,15,18,83.3,1,15,0,3,1,3.0,LM,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,3.0,LM,0,0,0,2,1,0,2,0,1,0,0,0,2,0,2,0.0,,,,,,,,,,,,,,,,,,,,,0,22
13,Sam Johnstone,31.0,eng ENG,GK,31-159,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,16,32,50.0,0,25,0,0,0,31.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,5.0,1.0,4.0,80.0,1.7,5.0,19.0,26.3,31.0,0.0,61.3,41.5,1.0,0.0,20.0,17.0,1.0,5.9,1.0,11.0,0,22
14,Tommy Doyle,20.0,eng ENG,CM,22-319,31,0,0,0,0,2,0,0,0,26,0,0,0,0.0,0.0,0.0,2,0,14,23,60.9,2,13,0,0,0,20.0,CM,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,20.0,CM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,22
15,Toti Gomes,24.0,pt POR,LB,25-228,90,0,0,0,0,0,0,1,0,50,1,1,0,0.0,0.0,0.0,1,0,29,37,78.4,4,25,0,2,2,24.0,LB,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,5,0,24.0,LB,1,0,0,3,0,0,0,1,1,0,0,0,3,4,1,80.0,,,,,,,,,,,,,,,,,,,,,0,22
0,15 Players,,,,,990,3,1,0,0,20,7,2,0,521,17,11,16,2.8,2.8,1.5,37,5,331,398,83.2,38,291,20,11,6,,,17,13,9,2,6,5,12,41.7,7,16,5,11,11,28,24,0,,,2,0,0,10,7,1,13,11,13,0,0,0,40,9,3,75.0,,,,,,,,,,,,,,,,,,,,,1,23
1,Bryan Mbeumo,19.0,cm CMR,"RW,LW",25-024,90,2,0,0,0,4,3,1,0,48,0,1,1,0.8,0.8,0.3,9,1,29,37,78.4,5,28,4,1,1,19.0,"RW,LW",0,0,0,0,0,0,0,,0,1,1,0,1,1,1,0,19.0,"RW,LW",1,0,0,1,1,1,3,1,0,0,0,0,8,2,1,66.7,,,,,,,,,,,,,,,,,,,,,1,23
2,Christian Nørgaard,6.0,dk DEN,CM,30-174,90,0,0,0,0,3,0,0,0,50,2,1,4,0.3,0.3,0.0,2,0,32,36,88.9,3,22,0,0,0,6.0,CM,2,2,0,2,0,2,4,50.0,2,4,1,3,1,3,2,0,6.0,CM,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,23
3,Ethan Pinnock,5.0,jm JAM,CB,31-094,90,0,0,0,0,0,0,1,0,48,2,3,1,0.0,0.0,0.0,0,0,30,34,88.2,2,27,1,1,0,5.0,CB,2,2,1,0,1,0,0,,0,1,0,1,3,5,6,0,5.0,CB,1,0,0,1,0,0,0,3,2,0,0,0,1,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,23
4,Fabio Carvalho,14.0,pt POR,LM,22-001,9,0,0,0,0,1,0,0,0,8,1,0,0,0.1,0.1,0.0,0,0,4,5,80.0,0,2,0,1,0,14.0,LM,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,14.0,LM,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,23
5,Keane Lewis-Potter,23.0,eng ENG,RW,23-191,16,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,2,3,1,0,0,23.0,RW,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,23.0,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,23
6,Kevin Schade,7.0,de GER,LW,22-278,74,0,0,0,0,2,1,0,0,24,1,0,0,0.2,0.2,0.1,3,1,10,14,71.4,0,16,2,2,1,7.0,LW,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,7.0,LW,0,0,0,0,1,0,1,0,1,0,0,0,2,1,2,33.3,,,,,,,,,,,,,,,,,,,,,1,23
7,Kristoffer Ajer,20.0,no NOR,RB,26-136,38,0,0,0,0,0,0,0,0,11,1,1,0,0.0,0.0,0.0,0,0,5,8,62.5,2,7,1,0,0,20.0,RB,1,1,1,0,0,0,0,,0,0,0,0,1,2,2,0,20.0,RB,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,23
8,Mads Roerslev,30.0,dk DEN,"RB,LB",25-068,52,0,0,0,0,0,0,0,0,32,1,1,2,0.0,0.0,0.2,2,0,21,25,84.0,1,18,2,2,1,30.0,"RB,LB",1,0,1,0,0,0,2,0.0,2,2,0,2,1,2,1,0,30.0,"RB,LB",0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,23
9,Mark Flekken,1.0,nl NED,GK,31-079,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,31,37,83.8,0,27,0,0,0,1.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,6.0,1.0,5.0,83.3,0.7,7.0,12.0,58.3,35.0,4.0,28.6,31.2,2.0,100.0,54.5,14.0,0.0,0.0,1.0,17.0,1,23
10,Mathias Jensen,8.0,dk DEN,RM,28-243,90,0,1,0,0,1,0,0,0,57,1,0,0,0.1,0.1,0.5,5,2,38,52,73.1,6,33,0,0,0,8.0,RM,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,2,0,8.0,RM,0,0,0,3,1,0,2,0,1,0,0,0,4,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,23
11,Mikkel Damsgaard,24.0,dk DEN,LM,24-059,81,0,0,0,0,2,1,0,0,46,4,2,1,0.2,0.2,0.2,4,0,25,31,80.6,9,25,6,2,2,24.0,LM,4,3,1,0,3,2,2,100.0,0,1,0,1,2,6,0,0,24.0,LM,0,0,0,1,0,0,1,2,3,0,0,0,9,0,0,,,,,,,,,,,,,,,,,,,,,,1,23
12,Nathan Collins,22.0,ie IRL,CB,23-123,90,0,0,0,0,1,0,0,0,53,2,2,4,0.0,0.0,0.0,1,0,38,41,92.7,2,28,0,0,0,22.0,CB,2,1,2,0,0,1,1,100.0,0,4,3,1,2,4,5,0,22.0,CB,0,0,0,0,0,0,0,2,1,0,0,0,5,4,0,100.0,,,,,,,,,,,,,,,,,,,,,1,23
13,Sepp van den Berg,4.0,nl NED,RB,22-255,16,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,7,8,87.5,1,6,0,1,0,4.0,RB,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4.0,RB,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,23
14,Vitaly Janelt,27.0,de GER,LB,26-113,74,0,0,0,0,0,0,0,0,50,1,0,2,0.0,0.0,0.1,3,0,39,44,88.6,2,27,0,0,0,27.0,LB,1,1,1,0,0,0,0,,0,2,0,2,0,1,2,0,27.0,LB,0,0,0,1,0,0,2,0,1,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,1,23
0,15 Players,,,,,990,1,1,0,0,18,6,1,0,752,15,9,8,1.6,1.6,1.3,34,2,573,664,86.3,43,414,26,13,7,,,15,10,2,6,7,5,11,45.5,6,8,5,3,9,24,17,3,,,1,0,0,7,10,2,20,9,10,0,0,0,36,3,9,25.0,,,,,,,,,,,,,,,,,,,,,0,23
1,Aaron Ramsdale,30.0,eng ENG,GK,26-109,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,28,41,68.3,0,33,0,0,0,30.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,30.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.0,3.0,4.0,57.1,3.2,2.0,13.0,15.4,39.0,8.0,33.3,31.3,2.0,0.0,16.5,8.0,1.0,12.5,0.0,5.3,0,23
2,Adam Armstrong,9.0,eng ENG,FW,27-203,45,0,0,0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.0,2,0,7,8,87.5,0,5,0,0,0,9.0,FW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9.0,FW,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,23
3,Adam Lallana,10.0,eng ENG,RM,36-113,9,0,1,0,0,1,0,0,0,14,0,0,0,0.1,0.1,0.1,2,1,9,10,90.0,2,4,1,0,0,10.0,RM,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10.0,RM,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,23
4,Ben Brereton,17.0,cl CHI,"FW,LW",25-135,90,0,0,0,0,5,1,0,0,36,0,0,0,0.2,0.2,0.0,2,0,25,29,86.2,2,24,4,0,0,17.0,"FW,LW",0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,17.0,"FW,LW",0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,23
5,Cameron Archer,19.0,eng ENG,FW,23-041,45,0,0,0,0,0,0,0,0,6,2,0,1,0.0,0.0,0.0,0,0,3,3,100.0,0,1,0,0,0,19.0,FW,2,1,0,1,1,0,0,,0,1,0,1,0,2,0,0,19.0,FW,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,23
6,Flynn Downes,4.0,eng ENG,CM,25-224,90,0,0,0,0,1,0,0,0,69,3,3,1,0.1,0.1,0.2,5,0,51,59,86.4,7,30,3,2,1,4.0,CM,3,3,0,2,1,1,1,100.0,0,1,0,1,3,6,0,0,4.0,CM,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,0,23
7,Jack Stephens,5.0,eng ENG,CB,30-217,90,0,0,0,0,1,0,0,0,71,0,0,0,0.2,0.2,0.0,0,0,64,67,95.5,1,31,0,1,0,5.0,CB,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,1,5.0,CB,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,23
8,Jan Bednarek,35.0,pl POL,CB,28-141,90,0,0,0,0,0,0,0,0,96,0,1,3,0.0,0.0,0.0,1,0,80,86,93.0,1,45,0,0,0,35.0,CB,0,0,0,0,0,0,2,0.0,2,3,3,0,1,1,6,1,35.0,CB,0,0,0,1,1,0,0,1,0,0,0,0,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,23
9,Joe Aribo,7.0,ng NGA,"CM,RM",28-041,81,0,0,0,0,1,0,0,0,56,0,1,0,0.5,0.5,0.0,2,0,44,52,84.6,6,44,6,2,1,7.0,"CM,RM",0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,7.0,"CM,RM",0,0,0,2,2,0,3,1,0,0,0,0,7,0,2,0.0,,,,,,,,,,,,,,,,,,,,,0,23
10,Kyle Walker-Peters,2.0,eng ENG,"WB,LB",27-140,90,0,0,0,0,1,1,0,0,85,0,0,1,0.0,0.0,0.0,2,0,73,78,93.6,5,54,3,2,1,2.0,"WB,LB",0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,2.0,"WB,LB",0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,0,23
11,Mateus Fernandes,18.0,pt POR,"LM,CM",20-052,45,0,0,0,0,2,1,0,0,39,3,0,0,0.2,0.2,0.0,2,0,26,34,76.5,7,18,2,0,0,18.0,"LM,CM",3,3,0,0,3,1,1,100.0,0,0,0,0,0,3,0,0,18.0,"LM,CM",0,0,0,1,0,0,2,0,3,0,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,23
12,Taylor Harwood-Bellis,6.0,eng ENG,CB,22-214,55,0,0,0,0,0,0,1,0,69,0,1,1,0.0,0.0,0.0,2,0,57,64,89.1,4,46,1,1,1,6.0,CB,0,0,0,0,0,0,0,,0,1,1,0,1,1,3,1,6.0,CB,1,0,0,1,0,0,0,1,0,0,0,0,2,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,23
13,Tyler Dibling,33.0,eng ENG,RW,18-172,35,0,0,0,0,2,1,0,0,30,1,1,0,0.1,0.1,0.1,7,1,20,26,76.9,4,20,5,4,3,33.0,RW,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0,33.0,RW,0,0,0,0,0,0,4,1,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,23
14,William Smallbone,8.0,ie IRL,CM,24-192,45,0,0,0,0,0,0,0,0,32,4,0,0,0.0,0.0,0.3,3,0,16,23,69.6,0,13,0,0,0,8.0,CM,4,1,1,2,1,1,1,100.0,0,0,0,0,0,4,0,0,8.0,CM,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,23
0,16 Players,,,,,990,1,1,0,0,9,3,4,0,653,22,11,10,0.4,0.4,0.3,15,2,471,545,86.4,31,420,13,17,6,,,22,11,4,14,4,7,20,35.0,13,10,2,8,11,33,18,0,,,4,0,0,13,21,3,18,11,11,0,0,0,45,9,10,47.4,,,,,,,,,,,,,,,,,,,,,1,24
